X,y
0.28,6.51
5.27,13.51
9.06,20.4
1.7,8.91
2.12,0.58
6.99,18.75
4.72,8.96
2.42,12.31
9.14,23.95
5.83,13.72
6.29,19.95
6.37,20.35
0.81,3.89
1.81,11.99
6.44,16.98
8.84,22.14
1.57,13.31
1.29,5.18
4.84,15.71
4.07,12.49
7.05,17.71
6.29,28.53
3.39,10.68
2.67,10.97
3.98,25.03
9.69,28.59
5.04,12.68
1.3,-1.61
8.75,17.92
8.4,21.82
0.68,3.98
9.72,23.17
9.37,28.1
5.23,12.66
7.91,26.94
8.12,18.46
0.84,1.58
2.54,12.2
2.53,6.27
5.53,18.33
2.31,8.06
9.07,23.19
6.34,19.66
8.56,17.57
3.17,11.58
5.56,17.12
3.2,18.05
1.44,7.63
0.21,5.95
6.75,14.72
3.0,9.28
5.76,18.68
4.36,10.04
7.91,24.97
8.62,18.41
6.08,23.34
2.98,16.43
0.17,5.84
0.13,3.59
3.37,18.03
7.85,22.41
8.39,18.92
2.75,9.68
7.92,27.35
2.16,10.3
6.55,17.04
3.44,15.68
6.52,13.9
6.45,25.59
1.84,4.32
9.68,35.63
0.64,7.12
5.72,26.15
8.44,17.57
9.8,25.35
9.17,31.2
8.96,23.35
3.83,16.8
6.95,15.73
0.91,9.46
7.86,30.73
0.64,11.92
3.81,6.66
4.83,21.36
8.53,28.01
1.47,19.58
4.25,15.23
7.74,33.06
4.64,19.76
6.34,15.82
3.2,13.6
0.93,5.35
4.07,10.91
2.04,10.32
4.49,22.67
9.49,30.61
7.67,29.1
5.51,15.79
5.38,6.9
1.77,3.15
6.47,21.49
5.51,1.76
8.62,31.93
2.34,11.28
3.23,12.34
1.72,14.59
4.21,18.47
8.61,34.95
7.63,27.61
1.71,12.22
4.57,11.88
0.33,2.69
9.41,32.7
5.2,28.9
8.72,25.05
7.14,28.27
2.31,7.98
2.22,4.44
0.07,-9.97
3.01,23.16
8.02,27.7
8.79,32.79
1.72,-1.2
8.7,31.53
5.76,12.11
6.51,22.66
5.44,23.81
4.64,15.1
9.91,24.8
9.26,28.36
6.44,19.32
0.59,8.57
5.67,10.3
6.9,19.49
0.39,-4.5
0.24,-0.26
6.06,17.83
6.64,25.71
4.56,13.96
4.06,12.47
9.18,24.29
8.67,18.22
4.36,17.38
6.17,14.71
1.83,11.15
9.49,25.43
9.69,39.5
3.82,15.37
7.03,20.0
6.69,16.18
0.82,4.76
1.98,5.72
4.75,17.17
3.73,9.24
5.43,18.25
6.62,18.88
1.18,9.27
8.93,29.42
3.38,18.26
6.72,16.76
0.85,2.5
5.37,26.35
9.28,24.52
4.33,23.92
0.32,5.18
8.14,25.42
2.87,12.74
0.09,7.52
1.54,-4.38
0.34,5.56
0.65,7.38
2.14,14.46
5.51,15.44
1.36,4.32
8.78,28.01
4.59,14.6
1.92,3.02
0.19,10.08
3.7,18.38
4.95,15.57
6.82,22.94
9.4,19.45
9.02,34.36
8.46,22.99
4.97,18.1
1.35,8.02
7.45,14.13
8.9,19.6
0.31,5.15
4.23,5.48
3.2,19.31
9.33,20.28
3.74,10.58
2.28,12.18
5.79,22.98
8.31,25.38
5.63,18.03
3.0,15.67
3.05,7.4
6.03,20.39
3.35,11.85
3.05,10.77
6.73,18.78
0.03,-0.21
7.88,28.22
9.37,28.11
9.67,25.52
5.31,19.55
2.23,9.53
3.39,13.29
3.44,8.69
3.66,8.62
8.56,20.46
8.11,28.51
3.46,0.53
3.09,8.52
2.41,11.12
2.59,13.57
5.63,21.09
8.22,28.29
5.85,19.29
5.81,14.08
3.46,19.12
6.77,15.27
9.97,27.61
0.74,7.1
9.35,33.88
5.84,11.78
2.75,12.63
3.46,7.22
2.96,5.59
4.84,20.72
2.89,14.96
3.5,12.71
5.0,24.16
6.26,16.31
9.61,35.0
6.9,22.62
1.25,11.33
5.1,22.71
3.64,6.7
4.14,14.05
4.07,13.91
8.26,26.73
9.2,28.16
8.55,28.33
8.3,19.58
7.44,24.99
3.15,5.25
3.85,14.42
1.14,4.14
2.03,7.93
0.17,6.53
4.58,24.66
8.0,28.8
4.53,12.76
4.19,13.6
4.73,15.17
0.4,14.78
6.75,22.15
6.3,20.94
8.24,32.34
5.79,14.5
2.57,8.42
8.49,23.07
0.03,-0.85
2.89,6.53
2.32,14.84
5.07,17.35
8.68,24.97
2.46,3.59
3.78,3.84
0.5,2.53
9.57,30.13
3.44,11.62
0.45,5.23
7.72,20.65
3.99,12.52
8.27,29.1
8.04,29.8
9.97,34.52
2.94,14.34
1.63,1.97
1.37,6.34
3.31,7.84
3.61,16.27
1.53,16.37
9.35,24.53
2.2,4.54
0.4,-5.77
4.05,9.62
6.53,23.8
5.19,17.32
0.28,-8.46
0.43,4.93
3.53,15.46
7.29,22.37
0.42,-3.68
6.89,25.27
4.23,4.25
1.45,1.37
5.13,18.03
2.65,11.48
7.73,25.69
1.06,7.98
2.5,8.79
5.91,20.35
4.76,9.72
0.4,-0.14
8.23,20.3
4.18,15.98
0.44,3.36
6.25,8.23
4.2,10.55
6.35,19.33
0.48,10.09
7.04,23.74
4.38,22.43
0.06,10.9
6.51,17.97
9.03,26.22
1.59,12.77
0.6,9.72
1.92,11.04
5.15,15.39
6.09,18.92
6.14,14.8
3.72,12.99
5.19,15.67
2.63,10.94
1.47,4.39
2.45,7.69
8.39,26.54
8.4,30.04
9.33,32.83
9.9,36.44
3.38,21.52
4.3,13.02
1.17,8.33
1.77,3.61
5.46,16.13
6.16,27.67
1.29,7.66
7.64,17.3
1.51,10.69
7.72,27.42
6.29,24.96
9.71,29.79
5.71,22.81
7.47,23.07
2.72,13.25
7.59,17.78
9.13,29.66
1.02,2.76
9.47,26.91
6.07,29.07
3.48,16.05
0.04,-0.57
7.87,22.57
0.61,4.9
7.97,24.26
5.65,21.61
6.35,22.37
0.76,1.31
1.02,1.45
0.62,0.89
6.46,16.96
4.2,24.1
2.97,15.23
8.18,31.45
0.21,0.68
3.5,11.54
9.82,33.32
9.72,35.34
7.87,32.31
8.68,28.08
4.17,15.56
2.31,14.85
1.64,11.51
2.72,16.64
8.8,24.85
1.94,2.94
9.02,25.74
5.78,20.96
1.23,3.97
6.46,24.57
3.92,11.57
8.74,29.67
8.64,30.4
5.92,18.17
1.43,12.12
2.12,8.26
6.67,14.68
3.13,14.71
6.67,24.07
4.77,16.45
2.23,2.72
5.77,11.99
6.17,15.12
3.28,8.09
9.73,27.33
3.27,7.03
0.98,13.13
8.08,17.58
9.63,29.39
3.32,9.28
5.86,19.68
9.72,24.65
3.82,10.44
1.46,2.25
0.0,5.96
7.89,21.73
1.26,14.36
1.97,5.26
7.71,25.65
2.81,15.64
4.91,20.87
6.83,12.66
3.23,14.1
1.37,13.08
4.89,6.5
4.98,14.31
6.31,9.78
3.03,15.55
1.83,8.4
4.68,25.03
5.14,8.48
7.41,24.44
7.72,24.82
6.06,18.91
5.06,21.14
2.48,21.82
1.36,5.3
6.38,17.04
7.19,28.59
5.26,20.02
6.12,29.88
9.69,22.75
7.71,25.82
5.31,6.43
6.71,10.63
3.32,8.7
5.74,17.29
0.59,1.45
7.62,29.18
1.83,8.28
0.73,4.56
4.15,12.6
9.68,26.38
2.03,5.11
1.09,0.64
8.96,27.74
9.42,29.56
9.48,27.93
6.19,18.09
7.71,27.01
5.89,18.05
2.35,8.24
0.03,-0.85
0.42,13.7
2.78,17.32
6.58,23.23
8.45,29.93
5.22,13.63
1.42,2.99
9.89,37.52
4.21,6.69
1.85,14.89
1.55,11.57
6.68,17.48
7.21,22.15
0.81,5.06
2.53,7.66
6.02,16.68
1.75,19.84
7.71,15.65
5.9,18.28
8.32,30.91
1.35,5.04
8.6,29.4
9.93,29.15
7.67,20.91
4.75,12.28
8.76,22.6
7.12,16.6
0.54,2.99
8.96,30.51
0.12,8.26
0.15,7.46
6.65,23.63
6.89,23.28
5.29,14.88
4.56,22.75
4.28,15.53
5.61,11.61
5.8,11.11
5.1,20.89
2.35,13.9
3.33,13.91
3.95,8.67
0.67,3.28
6.11,15.16
3.96,17.58
6.07,12.69
2.01,7.09
0.33,8.1
4.12,7.57
6.57,30.35
6.96,18.68
9.83,29.05
4.67,5.55
2.94,6.62
2.69,15.17
5.7,21.24
3.21,7.61
1.85,15.49
2.28,3.15
0.36,8.45
4.07,14.44
5.25,19.12
9.82,24.2
6.51,23.94
5.35,15.75
6.9,25.84
5.9,18.13
4.67,18.04
0.08,5.68
6.79,25.46
0.38,2.69
0.15,2.45
9.69,28.17
8.92,31.89
3.55,10.75
1.96,5.12
3.55,10.33
3.97,21.77
6.27,15.37
6.3,16.13
1.61,15.07
6.23,14.87
5.34,35.65
3.22,14.04
5.01,18.69
3.71,8.59
7.82,21.6
1.49,1.83
6.08,16.21
7.14,24.74
5.85,12.28
6.76,18.87
7.7,9.93
3.65,12.97
1.07,-4.36
1.97,5.09
4.38,18.1
6.86,21.59
4.55,15.65
2.7,2.58
0.92,14.18
4.41,17.71
3.1,11.66
4.28,17.41
8.5,19.71
8.43,28.21
3.55,12.82
1.92,11.32
1.91,8.13
4.21,10.32
2.88,9.49
3.01,5.12
9.68,33.45
4.29,19.61
0.4,5.78
2.92,2.59
5.89,27.73
7.77,25.63
1.81,13.51
1.21,0.96
0.36,1.96
0.23,9.94
2.1,3.76
5.63,15.95
8.52,28.71
2.42,8.9
7.03,21.56
6.76,23.86
5.1,25.1
7.19,28.63
5.27,22.33
1.1,10.06
6.61,20.08
5.26,20.95
5.45,8.1
3.57,17.36
7.54,19.98
0.06,-1.75
3.67,5.27
6.88,19.35
3.99,12.36
1.62,7.19
0.24,4.71
0.33,-3.11
9.74,38.53
1.35,10.15
5.02,15.35
7.49,21.45
2.87,9.11
3.8,8.13
1.26,8.23
9.5,27.34
2.81,17.76
0.11,9.64
7.86,27.8
3.7,14.14
3.16,8.72
9.98,21.97
2.24,14.08
8.88,28.96
7.23,20.57
2.41,11.19
9.06,26.29
0.23,3.25
0.03,1.08
3.55,16.46
6.83,25.89
3.72,16.11
8.37,30.39
3.29,12.17
9.47,31.45
9.32,21.21
3.23,18.88
8.86,30.76
7.4,25.66
9.33,36.52
0.19,2.92
9.03,22.17
7.66,16.78
5.38,15.54
4.19,13.94
8.37,32.49
5.79,15.78
8.17,22.67
9.31,24.78
3.25,8.72
0.89,7.8
8.38,20.75
6.5,19.56
7.85,34.14
4.65,19.04
5.96,24.2
1.15,8.75
9.3,27.16
2.71,9.55
8.88,35.43
9.32,36.55
6.06,21.18
8.91,25.21
7.04,17.65
4.21,17.08
6.84,16.21
7.21,18.13
8.64,33.19
5.66,20.96
6.4,19.0
2.42,5.0
5.39,9.8
2.28,14.95
5.62,18.54
5.43,18.08
6.6,12.21
4.13,11.53
3.17,11.07
3.88,14.55
4.62,14.96
2.83,3.92
9.33,22.25
1.68,15.77
9.92,26.21
4.97,7.92
6.63,22.72
1.64,5.45
7.36,22.44
0.57,4.77
9.2,33.46
6.23,16.91
6.59,21.83
3.42,10.1
5.46,5.69
2.8,11.78
2.0,13.54
3.02,22.72
9.82,28.24
9.36,32.79
6.06,23.54
2.35,7.15
5.68,15.08
8.51,29.94
0.3,-0.67
2.3,15.04
3.77,11.71
2.88,6.49
0.94,7.49
1.03,8.15
7.11,21.46
6.24,19.21
3.22,22.32
1.43,16.38
2.37,6.32
9.05,33.46
5.96,21.53
3.8,13.34
1.52,8.4
7.73,23.95
8.25,22.53
3.13,17.49
7.87,26.01
2.18,7.52
5.76,16.13
4.03,14.29
4.9,13.74
3.0,11.73
7.75,19.42
5.07,27.18
4.81,15.64
4.76,19.92
0.76,2.49
8.37,23.59
6.19,17.66
1.79,11.24
1.34,11.86
0.33,2.69
5.59,16.99
9.3,32.06
6.45,14.14
6.19,19.55
2.02,-0.71
5.45,11.33
6.21,20.98
5.85,11.16
3.11,19.48
8.6,17.13
2.18,9.45
7.98,27.37
0.45,3.88
2.6,2.24
1.33,12.68
4.5,17.55
1.31,2.32
4.66,21.34
6.06,11.48
0.17,7.29
0.36,2.32
1.86,0.48
3.15,11.45
1.85,20.17
7.51,17.02
4.95,16.86
4.47,15.39
4.47,12.29
9.4,25.84
2.1,9.7
2.55,0.33
1.29,4.13
1.1,17.01
8.66,34.32
6.26,19.37
3.93,20.81
8.87,29.18
4.95,12.58
4.75,9.86
6.09,26.75
8.75,33.45
8.49,29.57
2.0,5.68
0.27,4.25
7.61,17.42
6.22,25.8
7.39,18.73
1.41,4.07
6.3,15.4
9.75,33.72
5.87,21.3
5.28,19.89
2.88,15.32
0.82,6.7
8.16,20.39
0.13,5.84
9.54,35.17
0.04,-1.14
2.83,26.8
4.38,15.73
5.01,10.88
8.21,34.83
1.67,1.52
3.52,16.79
7.2,21.2
4.87,21.18
2.9,4.16
9.28,21.81
3.06,9.64
4.56,17.79
2.81,15.26
9.54,29.78
8.2,32.32
0.27,20.15
2.02,8.85
9.26,29.91
9.81,24.16
3.21,14.11
0.77,10.12
4.75,7.54
3.73,12.75
1.49,9.04
7.15,18.95
1.29,16.87
1.0,6.54
3.06,16.72
5.19,23.39
2.02,7.15
3.93,16.97
0.05,5.02
6.56,18.43
9.52,26.75
9.51,29.38
4.38,16.6
8.96,14.42
7.66,17.27
0.45,4.3
1.06,18.09
2.45,9.3
9.19,35.18
4.72,20.08
4.0,19.72
3.58,13.37
5.84,29.48
3.24,7.55
3.36,15.85
7.07,28.95
1.24,-1.83
6.84,20.43
3.02,10.68
1.93,11.67
7.1,24.55
9.77,33.37
4.93,18.4
4.96,20.35
3.41,22.15
0.46,7.69
6.7,19.98
9.81,21.34
7.94,17.11
1.6,15.0
1.97,10.45
5.77,25.11
0.96,6.25
0.16,8.85
7.26,27.69
7.73,27.22
4.36,10.53
7.49,16.86
0.34,0.12
7.64,19.86
3.29,7.37
4.04,16.53
7.19,25.18
6.28,13.11
5.7,17.74
8.96,22.19
2.59,12.43
7.74,28.76
2.75,4.23
2.68,9.08
0.06,1.6
5.0,17.12
4.48,15.29
5.79,26.27
8.89,18.65
8.64,24.12
8.34,27.08
0.48,6.21
6.3,16.37
6.34,20.33
0.32,8.02
1.22,9.88
1.8,7.52
0.27,10.94
3.78,13.86
3.73,2.92
1.1,7.57
3.49,12.66
2.95,11.3
5.44,13.87
6.11,11.94
5.65,15.69
1.65,7.76
5.42,18.4
6.18,35.71
0.93,8.69
3.56,15.92
1.55,10.1
4.66,11.27
1.41,3.89
3.17,20.26
7.38,22.19
5.98,21.4
8.4,28.06
8.65,20.12
3.18,14.0
9.73,22.46
3.43,14.68
4.48,20.93
6.1,28.9
8.93,22.94
7.47,22.31
5.97,16.98
5.41,15.98
4.53,10.88
6.46,23.65
8.58,20.44
8.27,15.54
3.64,20.43
5.86,22.51
2.07,7.16
9.92,25.6
7.03,22.43
3.98,18.72
3.56,10.55
8.25,22.36
0.8,7.49
6.4,15.2
6.88,21.79
8.54,31.34
7.21,32.38
7.4,23.81
0.14,4.21
4.48,14.62
3.04,11.85
7.65,18.26
8.37,20.76
7.3,19.5
1.26,1.32
4.01,21.71
2.92,14.87
3.92,15.18
4.86,28.85
1.57,7.62
2.43,3.83
7.53,12.39
5.74,12.72
3.1,10.41
0.54,0.52
3.94,7.7
5.46,28.0
9.66,29.87
6.12,19.16
1.13,17.85
6.74,21.8
4.48,23.48
0.56,5.96
4.82,20.87
0.81,-0.67
5.33,16.42
5.48,18.89
3.91,9.01
4.92,17.86
5.13,21.28
7.77,19.1
7.6,26.13
1.57,16.96
3.51,6.82
9.27,28.73
4.7,19.03
1.54,11.82
1.22,6.87
5.4,14.77
8.86,25.86
5.16,10.76
4.73,19.59
6.93,22.07
8.36,23.64
1.15,6.56
3.97,17.17
2.29,7.83
6.11,19.64
0.53,4.82
2.67,6.92
1.49,1.4
0.34,13.46
1.45,10.44
3.83,20.0
1.31,9.32
4.38,13.72
5.23,19.49
0.89,2.7
2.97,6.03
8.52,31.27
8.48,27.8
5.21,7.67
0.21,17.91
6.37,28.16
0.89,6.1
5.15,26.56
4.77,5.17
7.58,27.34
3.62,8.54
7.17,21.81
0.61,5.88
5.04,19.16
6.56,25.57
1.73,17.3
2.81,13.42
7.61,26.6
6.45,22.23
7.35,25.86
7.61,15.4
5.92,24.51
0.93,7.85
6.35,16.98
5.87,13.86
6.77,26.8
2.61,10.12
6.63,15.11
5.08,21.1
8.83,24.59
2.72,16.62
4.62,20.16
2.64,7.35
8.81,25.97
8.13,29.42
0.47,0.25
5.67,15.47
7.43,19.42
1.68,10.93
3.35,3.44
9.24,29.62
5.78,13.72
2.47,8.66
4.81,14.95
2.9,14.09
5.33,14.31
4.15,22.16
2.63,13.42
6.16,16.37
3.57,13.05
4.05,13.97
3.14,7.47
4.63,15.78
8.11,20.72
5.56,15.38
0.59,7.39
6.72,13.66
3.87,24.06
8.61,29.59
2.49,14.66
1.97,7.99
9.13,27.94
9.63,30.51
2.54,12.55
5.75,13.51
8.85,33.28
1.19,6.51
0.26,-4.05
1.96,2.91
8.75,19.25
9.59,26.05
1.77,6.96
1.72,-3.54
6.54,20.56
1.04,4.16
8.67,27.03
7.05,20.96
1.74,6.36
2.13,13.57
8.63,29.78
2.06,15.4
9.64,23.54
3.02,11.39
0.2,9.1
5.83,9.8
1.11,9.61
0.03,9.08
5.29,17.08
4.12,21.37
0.41,10.33
7.69,26.05
4.35,15.54
4.83,19.21
3.69,10.68
3.25,6.89
9.32,24.11
0.98,6.83
8.04,23.71
3.02,8.17
8.3,25.94
5.66,20.91
6.99,20.53
9.69,24.04
0.66,12.45
2.14,6.11
6.2,21.66
1.72,-0.13
9.64,32.01
3.1,19.21
2.66,15.74
1.06,13.22
2.76,19.08
7.79,24.15
1.71,19.86
7.64,16.89
5.57,11.96
3.41,16.87
7.24,23.78
0.95,10.34
9.88,24.1
8.94,32.89
8.51,20.36
3.55,9.06
7.3,25.28
8.04,15.21
1.39,13.98
7.72,20.08
0.04,-7.09
3.22,10.63
0.96,1.09
2.1,11.98
8.98,23.66
8.14,30.98
5.96,12.99
8.53,28.9
9.12,32.48
7.9,15.01
9.74,35.33
8.72,21.34
8.28,24.8
3.79,4.66
6.47,13.77
2.25,8.15
9.52,26.53
8.02,31.02
0.87,10.88
8.47,25.78
9.14,28.02
1.56,10.32
6.39,20.03
4.24,12.23
6.24,18.68
4.32,7.85
0.71,-3.26
1.72,14.57
1.36,-3.32
4.45,14.18
9.85,21.72
5.53,17.12
2.8,2.03
7.98,32.63
4.96,11.95
0.18,6.44
0.32,-3.61
7.33,24.79
3.32,12.48
7.95,20.65
3.99,20.45
2.41,13.85
0.9,4.33
7.16,26.0
1.66,6.93
2.53,12.53
5.23,24.05
9.73,24.53
3.79,16.3
6.3,27.47
9.34,28.38
5.15,8.78
3.2,12.1
7.47,24.93
6.13,22.74
8.4,26.74
0.68,-4.9
4.04,15.89
5.73,20.82
6.38,16.12
3.7,14.81
8.24,26.21
2.08,7.78
0.11,-2.07
7.08,9.55
8.65,21.44
2.07,2.97
0.51,6.29
9.13,21.12
3.69,13.59
2.41,13.71
4.14,13.61
4.14,12.77
9.33,35.0
6.36,18.39
9.11,29.35
6.41,12.43
2.41,8.02
6.3,14.11
0.46,6.29
3.58,19.86
0.58,11.66
1.11,15.88
8.46,23.52
0.24,7.06
4.21,10.87
5.43,16.41
3.58,18.66
6.1,11.01
9.68,32.82
7.53,19.72
0.44,10.28
6.19,13.34
9.89,31.25
5.48,14.44
8.11,22.92
9.03,28.26
8.87,26.82
2.09,12.24
8.38,22.56
1.6,12.6
7.75,26.17
3.92,13.43
2.65,13.92
5.24,16.48
9.89,30.27
6.09,18.41
3.16,6.25
7.24,14.91
7.34,22.93
5.44,18.32
4.5,16.69
9.8,27.0
2.76,6.59
9.12,26.15
9.34,25.07
5.4,17.84
0.82,5.87
3.06,7.08
8.6,28.81
4.55,20.46
1.58,14.79
0.32,-1.65
4.4,3.04
0.52,6.0
5.11,17.75
5.36,17.34
2.48,6.97
0.66,-6.56
3.44,21.72
1.55,15.48
3.33,6.81
4.48,9.63
0.47,4.68
0.29,5.44
9.33,40.09
5.74,11.51
7.46,14.77
3.35,11.53
2.54,13.54
2.67,9.5
1.4,8.59
7.07,26.28
8.81,34.69
4.12,9.67
6.07,14.08
8.24,23.13
7.97,26.75
0.44,6.95
3.24,8.49
3.58,10.76
7.65,27.84
8.86,30.55
7.92,29.05
8.72,35.77
1.45,-1.42
6.78,5.0
1.54,5.5
3.9,7.32
