X1,X2,X3,X4,X5,y
4.57,9.93,8.72,5.8,8.65,1472.85
0.22,6.68,5.49,6.96,0.34,-301.09
5.04,9.48,2.01,1.74,8.84,2228.59
1.87,3.65,9.99,8.75,6.17,1016.66
5.56,0.89,2.4,3.39,5.76,1577.08
7.07,6.51,0.5,3.96,2.57,908.16
6.49,1.62,8.97,3.38,5.12,1246.63
3.38,2.9,2.27,7.06,1.84,434.22
3.36,6.3,5.52,5.11,0.74,-214.47
8.44,9.92,4.45,2.27,2.19,265.96
3.32,5.27,8.9,7.57,5.67,745.78
6.1,3.86,8.61,3.64,0.39,420.54
1.49,5.65,3.83,9.91,1.97,386.9
8.55,1.18,7.66,2.51,0.87,1886.21
0.75,4.33,8.07,2.94,4.65,142.38
7.6,8.02,3.53,3.93,0.08,631.45
5.23,8.32,4.13,5.74,6.51,959.93
0.39,8.34,4.75,9.93,0.88,-433.37
7.31,5.23,1.53,9.5,2.47,1757.09
2.94,3.88,3.67,3.22,6.05,1127.09
8.46,3.8,8.35,5.29,6.42,3060.43
0.76,3.77,4.18,0.63,7.83,2226.28
5.51,1.2,8.47,0.82,0.9,260.29
1.51,8.42,6.21,9.51,9.33,3311.77
0.13,5.09,3.7,2.64,3.77,79.96
6.04,1.25,4.26,9.97,7.48,3380.61
1.1,0.71,4.4,6.64,9.19,3939.82
2.04,5.26,9.75,3.49,8.7,2526.8
3.0,2.57,7.68,1.6,8.36,2674.1
9.18,5.17,7.61,9.71,3.92,3028.82
2.97,5.81,8.06,8.91,2.89,121.44
7.82,4.17,5.58,3.22,9.45,5524.07
7.53,8.2,8.83,6.56,3.54,551.11
1.5,9.42,3.83,5.39,1.94,-1339.29
2.16,2.05,4.79,7.59,0.42,316.54
1.82,2.73,8.45,7.95,8.2,2708.15
7.09,6.01,8.47,2.89,1.63,590.34
7.11,0.25,6.75,8.47,2.14,1539.91
1.98,2.0,9.16,0.74,4.2,-18.02
6.5,3.01,3.33,2.03,9.43,4937.5
7.33,1.49,4.49,5.96,7.81,3768.09
5.79,0.34,0.32,9.74,5.18,1952.0
9.04,9.98,7.04,1.9,8.81,3765.0
9.36,4.72,6.77,6.65,3.7,2908.49
0.81,8.77,8.88,7.65,1.28,-1234.31
8.81,9.45,3.48,2.44,1.46,780.2
5.62,2.21,6.32,1.91,3.0,636.11
7.94,4.63,4.36,5.71,7.68,3857.41
1.14,9.69,4.78,5.26,6.7,-118.63
8.96,8.52,1.57,3.84,7.01,3035.18
0.08,5.31,5.78,5.82,9.69,4218.64
8.39,3.53,2.1,1.76,8.03,4432.65
3.25,3.62,1.25,4.73,1.25,194.15
8.98,0.62,7.78,8.51,3.04,2741.03
2.99,2.48,6.06,2.56,3.22,181.63
0.76,6.45,3.01,0.0,3.45,-228.68
5.3,4.5,1.66,7.1,9.19,4402.34
7.19,4.71,2.56,2.42,3.43,1339.56
1.84,8.05,6.97,7.41,9.72,3664.06
4.29,2.18,1.63,6.81,7.07,2237.43
8.24,8.25,6.24,3.44,1.68,840.8
3.13,7.39,2.42,0.2,0.71,-569.98
8.52,4.62,6.18,3.95,1.56,1907.61
6.9,6.55,8.89,4.0,1.94,381.4
4.68,4.39,5.88,4.6,3.33,433.56
7.94,6.37,5.77,1.86,4.86,1743.29
0.69,1.97,8.03,5.25,3.34,49.36
4.64,8.84,8.21,6.14,0.81,-979.8
3.63,0.24,5.85,7.83,3.39,628.25
0.33,0.13,1.55,0.6,2.57,97.48
3.75,7.92,6.39,1.31,6.64,619.57
5.59,2.43,7.78,8.8,6.44,2116.99
3.73,8.09,3.38,3.86,2.78,-570.15
2.99,2.24,0.72,0.99,9.58,4336.47
6.52,3.6,1.43,1.14,0.05,898.87
2.06,6.73,8.48,4.27,5.4,54.76
0.48,1.33,2.26,7.14,7.35,2195.04
9.67,9.44,3.5,9.55,8.08,4573.86
7.09,3.51,7.56,5.18,5.09,1708.16
6.9,0.59,3.89,5.51,0.55,1250.38
0.55,5.12,1.37,0.04,1.99,-150.56
2.12,4.05,0.92,6.96,5.99,1262.9
4.09,1.12,8.33,7.94,7.79,2581.12
9.75,1.26,8.79,3.4,1.55,2777.96
2.96,6.32,9.57,5.34,8.59,2402.58
2.87,9.65,6.89,9.97,1.71,-1043.42
4.27,5.54,3.0,3.75,1.59,93.86
3.45,6.1,8.47,1.57,4.9,54.91
8.72,0.49,3.87,0.77,5.49,3004.73
9.1,3.11,9.53,5.25,1.32,2153.15
4.59,3.99,8.8,2.5,4.2,285.41
6.83,6.72,4.67,1.67,7.56,2628.52
5.47,9.47,7.44,1.66,9.86,3423.07
8.66,7.76,3.79,6.78,3.99,1900.79
0.14,3.67,2.17,9.74,8.61,3616.52
9.59,7.72,8.96,0.15,5.18,2413.51
5.31,7.68,1.72,0.94,4.03,72.49
4.21,6.81,6.52,9.15,0.36,123.13
4.62,3.08,8.45,4.51,3.38,282.74
7.59,7.58,6.05,8.43,8.3,3792.24
3.66,5.98,3.71,1.23,7.24,1660.04
4.61,1.35,7.76,6.8,9.91,5024.59
4.67,0.26,5.8,2.89,2.81,418.81
8.07,6.42,1.17,9.24,2.82,1981.21
8.22,0.96,1.94,9.26,7.05,4093.64
2.78,6.43,9.12,1.72,9.6,3491.84
5.81,2.03,6.58,2.83,2.74,666.28
5.6,0.83,7.64,7.55,8.03,3189.86
6.12,2.66,5.98,5.06,8.19,3433.29
0.99,9.04,6.95,5.85,6.51,17.84
7.14,8.82,4.1,0.65,9.4,3976.77
7.65,6.04,7.11,0.85,1.9,1018.64
2.96,1.1,4.41,2.99,3.65,341.65
8.6,0.38,5.13,5.16,3.8,2469.94
0.79,5.13,3.15,1.8,0.38,-193.31
4.34,2.74,2.98,0.15,8.12,2859.11
5.05,6.68,0.47,0.96,8.39,2813.27
4.51,9.2,7.54,9.73,0.54,-705.09
7.69,2.07,9.75,8.93,5.95,2525.63
5.94,0.17,2.3,5.86,3.55,1119.26
0.88,7.77,6.18,2.58,9.85,3678.67
2.08,9.88,4.83,2.45,1.33,-1737.06
9.56,7.74,7.49,1.03,4.2,2252.68
3.22,3.27,3.05,7.49,4.49,844.27
8.38,3.81,1.33,5.36,4.11,2391.76
7.99,8.28,5.11,0.72,1.15,670.44
6.34,0.04,8.28,4.66,2.0,714.85
7.74,3.29,1.88,2.09,5.53,2363.03
6.55,9.23,6.23,1.91,2.85,-449.93
7.2,5.45,4.38,0.25,4.96,1577.17
3.01,1.2,5.94,7.56,1.38,344.92
9.44,4.99,2.94,3.07,2.81,2757.58
5.76,5.21,7.78,3.53,0.38,252.82
7.24,7.62,7.01,1.15,1.55,369.23
7.62,4.27,0.89,7.58,7.03,3397.42
1.33,5.41,9.45,1.22,2.36,-619.01
6.45,3.55,7.82,3.22,6.0,1697.82
1.13,6.65,5.9,4.46,5.79,458.35
6.5,9.16,3.61,3.03,9.61,3835.42
0.74,9.38,0.62,0.4,9.54,2670.91
0.12,1.58,1.79,9.66,0.41,597.9
2.76,9.25,3.06,9.71,9.32,3129.27
0.83,7.76,3.89,7.14,9.17,3154.21
7.5,7.01,4.22,4.68,2.59,1014.92
1.64,0.88,4.86,1.37,8.54,2971.5
8.43,8.7,2.13,7.58,9.9,5814.62
9.93,0.64,4.11,0.19,6.15,4348.49
2.47,3.89,3.22,2.57,3.47,218.08
6.51,7.98,1.43,1.55,1.93,111.21
4.85,0.73,9.88,4.36,6.21,1115.03
3.03,4.13,3.65,0.56,8.2,2652.33
6.75,5.99,5.89,5.56,5.97,1794.53
5.47,8.75,7.0,8.73,2.17,-286.29
4.06,3.56,7.79,4.31,8.28,2755.08
8.07,0.33,3.55,1.89,7.63,3899.31
9.55,4.33,3.99,9.06,3.93,3564.25
9.79,2.08,0.11,7.26,1.13,3424.77
9.6,4.89,8.97,9.47,2.54,3021.56
2.69,1.2,6.18,9.42,7.56,2598.16
4.16,2.96,2.89,7.21,7.4,2477.56
4.42,4.21,1.84,9.52,6.98,2422.33
8.53,8.79,8.01,5.55,7.61,2867.58
8.58,7.14,6.4,7.33,0.49,1669.21
8.5,3.12,3.06,9.91,9.35,6573.57
5.21,7.65,9.76,1.19,5.61,70.85
1.55,3.07,9.94,2.71,8.72,2655.03
5.82,7.24,0.11,5.77,3.23,385.23
0.35,6.18,9.32,5.51,2.92,-546.43
0.16,3.92,3.35,1.11,5.74,838.26
4.24,9.66,6.78,8.67,0.25,-1079.9
1.75,0.7,8.2,9.95,8.75,3584.09
6.32,6.39,0.13,3.91,3.28,692.77
9.56,3.02,0.52,7.22,4.42,3599.36
3.46,9.23,4.24,7.01,5.73,-111.36
6.51,0.39,2.53,6.82,0.79,1205.62
3.52,5.04,5.24,0.75,9.03,3450.06
7.01,8.04,4.52,6.1,1.42,432.85
5.46,8.49,8.14,7.38,5.9,489.47
9.45,7.47,5.28,9.86,5.16,3316.17
8.68,3.87,4.06,6.08,5.28,2995.39
0.99,5.6,8.67,5.47,9.49,3631.84
1.47,9.8,9.6,4.03,8.22,547.72
2.18,5.42,2.0,1.4,5.93,825.85
7.8,5.57,5.9,9.77,0.5,1837.04
9.13,2.23,5.61,6.81,2.76,2807.38
0.59,2.44,5.98,7.53,6.68,1654.45
2.62,2.46,7.51,8.03,3.23,383.71
7.95,8.97,7.95,5.71,2.4,362.73
6.54,9.77,7.0,4.41,7.38,1098.24
5.3,2.34,4.62,0.11,7.98,2919.97
9.66,1.27,1.27,9.12,8.35,6313.9
1.28,6.0,8.12,9.12,6.03,958.54
9.75,4.85,1.79,2.0,1.57,2949.66
6.23,2.17,4.2,6.16,2.57,1083.06
2.5,4.1,5.35,7.37,3.12,365.03
9.41,3.7,4.48,9.02,6.71,4630.22
6.41,7.74,7.73,5.45,4.43,430.78
2.04,1.92,0.81,8.79,5.25,1213.35
1.49,2.46,7.61,0.07,6.57,1151.88
6.75,8.97,4.68,2.11,0.76,-272.46
3.11,5.61,0.06,8.99,0.19,341.62
8.1,3.84,2.33,4.34,6.64,3220.22
7.95,3.61,1.75,0.4,9.98,6409.0
4.27,3.41,5.15,0.26,5.47,970.33
6.41,8.2,6.44,0.41,7.31,1684.72
0.25,8.77,3.61,6.56,9.71,3412.38
4.53,3.2,7.68,4.32,0.62,150.04
2.21,6.4,0.52,1.57,5.56,469.98
7.73,8.76,6.68,3.38,6.24,1428.89
3.51,4.12,1.12,4.54,9.9,4825.73
7.35,5.5,3.2,6.85,6.46,2639.06
1.92,9.47,7.49,8.81,6.0,-215.95
5.7,5.2,8.58,5.59,8.01,2718.66
2.73,1.03,5.8,3.73,2.28,113.75
0.02,2.66,1.13,8.58,7.11,2161.83
4.91,4.46,0.87,8.11,7.09,2411.91
4.33,6.33,0.94,1.68,3.85,180.39
6.64,8.54,2.68,9.41,6.98,2086.22
0.95,2.56,1.62,2.84,5.23,727.72
0.43,3.64,7.62,3.15,5.25,454.64
0.59,6.28,9.92,8.6,1.08,-482.42
3.84,1.0,3.4,3.72,4.76,783.71
8.17,8.48,9.1,5.07,0.43,464.67
2.29,4.92,1.78,8.43,9.05,3862.81
1.52,9.74,7.66,6.95,8.73,1559.67
3.9,9.2,7.07,3.9,0.32,-1307.89
3.25,9.37,7.13,4.21,2.46,-1384.1
9.04,6.77,1.1,9.01,4.0,2763.48
6.04,9.09,6.81,2.62,3.62,-485.99
1.45,3.97,2.38,6.63,4.26,550.12
6.02,6.33,1.79,5.79,6.96,2140.63
6.28,0.74,8.79,8.73,1.87,975.24
6.93,2.98,3.17,1.87,6.83,2647.94
8.18,0.36,9.19,1.32,2.34,1483.47
8.12,3.38,5.13,5.62,4.75,2372.33
0.81,9.12,8.45,7.9,0.14,-1325.42
4.51,3.89,3.29,8.51,3.94,982.52
6.59,0.71,1.05,9.94,8.25,4304.05
9.07,5.28,2.11,0.28,5.04,2894.0
6.25,4.6,6.39,5.66,6.0,1778.85
8.35,8.26,8.17,6.64,5.83,1870.96
9.94,0.7,7.4,1.77,3.4,3256.36
3.57,2.18,6.56,7.3,8.7,3478.81
1.3,1.94,3.88,6.66,1.62,255.43
2.4,9.73,4.76,3.39,8.17,1010.53
9.09,5.89,5.38,1.63,0.17,2119.73
5.21,8.62,0.72,3.13,4.76,-67.68
0.32,2.27,2.5,6.87,8.12,2827.71
0.06,3.77,3.2,2.34,6.59,1329.33
0.46,6.04,4.23,6.64,1.93,-103.42
6.36,3.3,4.07,7.68,5.3,1885.56
0.98,4.07,1.01,7.05,6.6,1587.36
7.52,9.08,3.47,0.39,6.0,1131.69
0.98,2.37,9.44,0.95,8.64,2644.08
9.08,5.78,1.0,8.78,2.49,2746.1
2.68,9.59,9.02,1.22,2.13,-1872.98
4.32,7.95,1.48,0.74,4.27,-193.35
4.34,2.02,5.04,1.8,2.72,347.21
5.24,8.99,8.51,4.29,7.39,890.09
1.19,5.7,9.38,0.52,6.34,505.72
5.55,0.83,8.09,1.85,8.2,2986.44
8.68,7.8,1.92,5.22,1.31,1509.54
0.46,5.36,0.2,7.01,3.83,317.91
7.7,1.72,0.48,8.55,7.13,3723.81
4.47,9.13,2.09,5.14,5.7,-11.77
3.75,6.65,4.58,5.52,2.44,-105.1
0.04,8.97,8.94,0.86,8.92,1726.78
2.33,9.08,8.12,6.22,0.33,-1368.78
7.03,7.23,4.38,3.75,3.95,869.88
6.49,8.73,8.45,5.56,7.75,1821.34
7.2,6.7,6.78,3.59,0.3,658.42
2.85,2.78,3.98,3.47,3.14,261.68
8.7,8.87,0.73,2.1,0.85,978.64
6.78,3.12,2.93,8.62,7.3,3348.02
5.14,8.31,7.01,5.65,8.58,2485.69
9.55,4.2,6.81,1.82,0.66,2649.22
4.33,8.21,1.84,6.91,0.39,-411.42
9.59,0.35,9.24,3.19,3.74,2803.5
9.19,3.01,7.21,7.43,8.89,6042.28
0.41,0.07,2.55,0.22,2.71,110.73
4.39,6.01,6.36,0.9,8.15,2437.23
0.09,3.21,8.97,7.02,9.46,3910.18
7.76,6.19,0.58,7.67,7.39,3478.69
1.97,5.02,5.26,9.79,1.6,417.21
5.38,9.52,3.2,2.03,9.58,3201.81
6.14,4.5,4.88,4.43,1.55,724.04
8.03,7.34,9.65,9.94,7.48,3213.67
8.68,8.58,7.21,1.65,6.65,2301.47
8.82,8.65,7.05,6.94,1.05,1233.22
2.51,2.85,0.18,7.93,2.15,467.91
7.48,4.1,3.58,3.56,2.63,1455.48
5.54,3.63,1.1,8.61,0.91,983.94
9.81,6.7,4.48,8.29,2.42,3080.77
8.71,1.46,7.72,3.52,3.79,2288.6
3.76,9.15,6.27,0.83,1.94,-1261.72
1.59,1.61,9.5,8.05,5.51,743.39
0.61,5.74,8.19,2.79,5.31,174.21
8.4,1.09,5.74,2.72,8.01,4393.85
9.52,8.79,8.01,7.13,2.23,1722.39
1.15,3.89,0.16,5.07,0.92,70.26
2.41,0.95,7.41,4.99,5.49,770.0
6.89,7.15,5.99,5.93,8.92,3980.17
7.59,9.08,6.04,6.16,4.92,798.44
0.15,6.58,6.71,1.55,9.71,3793.38
7.81,5.78,6.53,6.52,7.91,3773.72
8.93,6.79,8.05,7.21,5.06,2494.78
8.17,1.53,2.29,2.2,9.62,6122.23
6.7,9.19,2.4,7.7,5.27,673.75
4.63,6.09,7.17,6.69,6.15,1168.92
2.42,2.53,0.3,0.93,6.14,1173.99
8.27,8.82,6.32,9.39,4.17,1451.42
4.89,5.27,8.73,3.33,5.74,789.02
9.01,3.34,9.21,4.92,4.52,2542.7
1.59,9.44,5.38,1.6,1.24,-1557.7
2.17,1.28,0.04,2.91,1.9,125.49
1.46,5.68,4.55,7.53,6.32,1239.23
8.96,5.15,1.59,7.44,6.43,3795.76
8.11,1.37,6.37,8.19,1.75,2084.51
3.95,1.03,9.01,0.02,2.49,-84.33
3.12,0.25,3.04,4.97,2.42,303.99
2.35,5.45,2.15,5.54,2.98,96.85
4.25,2.84,6.91,2.05,3.79,368.99
2.35,9.76,1.64,0.45,6.82,-98.55
6.58,8.76,1.67,6.5,4.78,535.77
8.24,3.0,0.52,5.48,3.71,2255.15
7.59,2.16,2.26,9.34,2.7,2113.23
7.91,0.95,3.44,6.15,0.39,1851.68
8.58,2.74,2.0,6.2,1.91,2339.85
8.14,2.78,8.68,1.82,7.84,3770.18
5.37,0.83,9.69,3.07,1.83,113.12
8.17,5.89,3.7,9.27,3.25,2193.37
7.41,9.99,4.8,3.1,7.93,1939.0
7.88,1.97,9.95,0.81,8.96,4557.82
3.97,6.31,2.27,5.44,9.22,3730.97
5.62,3.1,5.38,3.8,3.36,766.21
2.42,4.68,9.91,1.71,9.87,3991.92
8.14,9.14,2.24,3.8,7.7,2700.03
3.34,9.6,4.55,5.57,9.76,3103.34
6.73,1.76,8.33,9.39,5.56,2114.69
8.79,5.7,0.86,7.61,8.73,5514.31
4.63,3.13,4.69,1.4,8.05,2787.84
8.39,9.47,8.61,3.22,1.83,173.51
8.73,1.75,5.43,5.48,5.18,2972.41
9.59,1.17,3.08,3.62,2.34,3050.34
8.73,6.52,2.33,1.67,3.5,1990.2
3.38,0.74,5.25,2.34,2.79,217.69
0.59,3.98,8.69,9.89,3.94,494.01
8.93,5.53,8.5,2.47,3.59,2040.9
0.81,5.09,6.58,9.78,0.81,280.56
3.07,4.72,5.59,8.9,4.48,802.5
7.11,8.58,8.56,0.41,0.04,-242.43
7.98,9.2,1.06,7.99,8.35,3478.38
1.02,8.78,6.35,9.33,9.87,3831.7
3.14,0.57,6.03,1.2,5.38,774.45
5.95,5.96,6.24,3.79,8.74,3541.33
9.19,7.26,2.33,6.76,0.22,2188.84
0.69,9.0,8.35,8.46,6.17,-56.89
1.7,0.89,1.25,8.02,2.8,516.69
6.44,4.38,4.07,5.08,0.48,894.22
8.18,1.81,9.27,4.42,5.61,2342.3
8.55,1.68,8.35,1.18,7.7,3987.31
6.33,8.48,8.16,9.71,8.77,3342.56
9.92,4.48,4.53,1.21,7.06,4777.21
1.27,9.23,6.47,4.86,1.33,-1420.86
6.7,4.56,3.0,5.96,5.44,1854.79
1.97,6.83,3.02,2.68,8.08,2073.32
6.05,7.65,5.88,9.25,3.92,717.35
5.85,4.2,5.12,3.49,2.86,700.04
4.97,2.11,9.41,5.92,5.59,996.08
0.34,3.86,1.62,1.2,6.76,1435.77
8.3,9.54,1.06,6.23,5.07,1180.9
9.03,4.5,5.57,8.48,1.6,2702.7
4.97,2.63,8.89,3.68,8.75,3314.13
7.3,6.35,2.69,3.32,8.81,4235.63
3.85,8.98,4.83,4.62,8.73,2162.01
4.6,3.91,5.77,2.75,3.68,453.88
2.86,6.77,5.98,5.91,6.08,729.18
2.35,8.04,0.18,9.19,7.3,1551.78
9.71,0.19,5.75,8.57,3.37,3574.76
2.03,9.41,4.75,1.66,8.65,1604.07
3.5,4.97,2.7,2.99,5.75,943.37
3.19,3.44,7.31,3.39,2.18,-22.84
5.93,8.07,6.23,3.56,2.44,-187.32
3.89,5.09,5.6,2.54,6.06,1042.69
2.75,8.92,2.09,3.75,7.34,785.03
8.83,2.67,4.48,1.16,8.44,5137.44
0.14,7.86,6.76,2.11,5.28,-260.97
4.22,0.94,1.42,7.32,4.76,1104.19
5.86,5.51,1.83,0.1,9.06,4016.14
0.44,0.43,5.83,8.19,1.38,312.73
7.48,3.37,7.74,1.76,9.5,5257.36
6.75,4.54,4.35,6.87,3.29,1317.54
5.3,3.81,1.17,0.6,3.65,704.63
5.38,1.85,8.02,0.31,7.19,2067.42
4.68,2.98,6.89,1.19,9.11,3808.63
2.19,4.91,6.72,2.85,9.74,4189.58
7.94,6.46,8.99,4.15,9.77,5403.14
2.23,8.93,8.7,0.77,1.15,-1568.46
1.03,6.04,0.24,8.25,1.48,82.45
1.81,4.85,1.88,5.91,4.02,366.79
2.95,9.73,9.12,2.9,9.79,2533.57
6.68,0.53,7.79,2.53,1.86,829.89
2.99,2.19,1.83,2.08,1.65,147.38
0.6,2.32,1.05,7.0,9.11,3893.25
8.36,6.57,7.83,0.92,7.15,3002.52
5.53,1.48,3.06,4.86,2.43,769.97
3.87,5.7,1.28,0.55,1.88,-29.23
6.49,5.99,5.97,7.94,4.03,1184.91
5.13,8.36,5.06,0.65,8.87,2743.95
7.07,1.67,4.93,8.16,2.81,1643.36
9.52,7.76,5.29,5.37,4.45,2566.99
5.2,7.09,3.49,1.89,5.75,818.58
5.42,0.72,7.87,2.86,7.45,2317.94
9.61,9.26,8.36,3.76,6.04,2330.72
8.38,1.68,2.81,3.46,8.25,4720.3
7.13,5.11,2.04,2.51,8.82,4353.0
2.96,1.02,0.67,0.18,8.89,3482.8
9.64,6.91,6.99,5.79,4.75,2941.48
8.91,4.29,4.55,2.54,8.69,5394.24
9.06,0.94,9.42,7.25,0.61,2310.62
6.2,1.09,4.13,3.59,0.42,852.64
4.26,8.91,9.49,7.78,7.35,794.37
6.0,4.95,1.59,5.1,7.99,3148.04
8.62,9.32,6.83,6.18,0.54,707.93
8.19,7.58,5.32,1.98,8.69,4188.6
7.69,7.86,2.54,8.8,2.92,1285.84
9.09,8.99,1.17,6.28,9.25,5216.23
3.38,7.03,1.15,3.5,0.71,-376.81
6.93,9.55,0.84,6.72,2.55,-121.35
5.13,1.53,5.94,3.86,5.94,1455.55
1.86,8.54,6.36,7.68,0.1,-868.82
6.27,5.94,5.38,8.14,4.0,1150.86
6.32,0.04,7.17,5.51,5.3,1555.4
7.8,2.7,0.48,7.66,3.43,2113.23
5.32,2.68,7.55,8.56,8.91,4127.74
9.16,8.85,9.17,3.18,7.7,3146.49
7.83,2.44,7.07,8.94,0.11,1906.68
3.02,8.24,7.32,0.12,6.23,94.23
3.19,4.52,6.14,1.58,5.49,695.42
8.98,5.13,9.41,9.13,8.88,5626.04
2.76,0.68,6.56,3.88,1.55,25.24
1.65,8.3,0.94,1.81,2.71,-863.65
1.94,1.95,1.1,2.73,4.56,527.58
6.07,9.7,1.34,2.81,9.63,3433.13
3.01,2.2,7.36,8.66,5.22,1030.84
4.77,1.32,3.06,5.01,4.41,921.52
6.2,7.41,3.48,5.52,3.42,460.65
3.3,0.26,0.26,1.25,6.55,1506.11
4.22,5.8,0.94,6.89,4.33,629.69
6.1,3.14,0.57,6.68,3.66,1242.23
4.58,0.82,2.14,4.98,0.06,462.03
7.1,4.42,3.87,6.18,1.4,1291.37
2.13,2.92,4.71,3.44,3.95,328.47
4.9,2.14,6.65,8.1,5.15,1307.07
9.24,6.33,5.35,2.75,4.71,2690.32
3.21,6.89,2.22,4.71,8.77,2925.25
9.71,5.69,7.68,2.75,7.23,4374.72
6.22,5.96,5.94,5.56,1.51,566.81
5.67,2.91,0.0,4.45,5.76,1630.68
2.42,4.95,5.2,1.33,0.14,-176.18
1.1,2.74,0.39,9.64,9.3,4439.07
7.66,4.23,8.28,0.41,7.63,3250.17
2.68,2.56,8.73,9.49,0.21,265.92
4.7,9.3,7.6,1.61,0.33,-1314.5
0.87,5.88,4.93,8.44,7.97,2491.71
7.89,3.67,7.49,0.38,3.86,1664.44
9.15,4.1,3.88,7.76,0.35,2787.16
9.91,6.11,8.97,5.73,8.97,6097.59
5.81,5.01,3.44,5.14,3.77,875.83
9.77,2.13,4.9,8.2,4.75,3957.26
9.96,1.48,7.99,0.8,2.27,3067.31
3.44,9.19,5.68,7.41,0.49,-1022.19
4.91,1.62,3.6,2.17,5.26,1132.27
7.3,7.89,5.79,3.52,8.47,3345.59
0.73,9.18,6.05,6.96,5.3,-508.67
4.88,4.74,4.13,2.06,6.16,1383.62
5.54,1.71,6.82,9.09,3.84,1218.25
5.99,0.34,2.2,5.23,3.45,1080.86
0.71,2.13,0.95,5.1,7.6,2243.22
3.71,4.17,2.27,8.0,0.24,459.57
2.94,3.02,4.34,3.97,8.69,3269.83
6.7,7.65,4.75,9.99,0.32,850.37
9.39,6.69,0.8,1.72,6.76,3761.07
6.39,2.56,2.22,0.4,0.83,889.61
8.27,7.42,1.62,8.34,1.68,1640.73
1.36,1.65,4.75,9.57,6.38,1807.51
8.24,0.33,9.95,7.63,0.59,1663.95
8.47,8.64,3.52,7.02,5.72,2058.24
9.53,7.73,9.92,8.63,7.16,3758.55
3.39,6.83,3.5,8.4,3.72,275.96
4.8,8.21,2.2,7.56,2.09,-205.22
10.0,1.95,5.03,3.49,0.43,3302.49
4.96,7.83,6.28,4.79,0.43,-417.23
0.04,2.24,9.03,1.43,8.23,2280.75
1.86,8.68,3.0,9.21,3.75,-354.23
1.65,9.39,4.42,6.8,2.18,-1205.7
4.48,1.43,8.39,6.69,6.44,1534.74
9.58,3.92,6.25,1.49,6.23,3905.04
4.97,6.25,8.87,8.61,4.59,579.43
2.45,1.08,7.51,3.27,5.46,684.42
1.08,0.58,3.72,6.08,4.28,570.92
6.4,3.25,4.13,6.32,0.09,1039.06
8.31,4.91,3.11,4.56,1.11,1849.23
0.35,0.25,6.3,9.98,2.93,648.96
8.13,2.08,2.47,5.6,5.06,2586.19
3.36,7.92,1.02,4.39,4.9,-47.93
8.2,4.28,3.93,3.95,9.24,5575.7
5.85,0.92,3.06,5.66,4.18,1208.07
4.11,8.7,5.21,4.14,4.26,-525.35
9.88,8.48,4.56,8.56,0.2,2513.36
5.65,0.19,3.64,4.89,3.75,984.98
7.54,3.59,9.97,4.98,7.93,3364.72
5.68,2.69,6.02,0.45,5.07,1148.8
1.7,2.67,2.08,8.04,3.14,543.03
2.66,6.93,0.4,0.44,9.26,3347.09
9.68,0.16,6.29,4.22,7.22,4789.35
3.43,2.82,3.17,5.52,1.85,315.15
8.09,3.7,3.89,2.29,3.45,1920.61
6.48,6.49,8.49,4.69,6.08,1346.45
2.08,0.24,2.28,4.22,0.44,121.18
0.09,8.18,4.64,1.64,1.97,-946.7
2.15,9.69,6.32,8.82,6.11,-166.38
7.56,2.83,6.31,7.18,6.3,2808.27
5.69,9.8,1.8,1.52,7.97,1367.24
8.92,8.35,5.38,6.46,2.11,1547.71
5.66,5.77,3.84,1.14,4.01,634.5
0.63,6.71,4.08,4.5,9.19,3304.54
2.12,0.84,5.0,1.82,7.48,2018.68
6.95,7.57,2.89,7.13,3.7,928.75
2.55,0.53,5.87,0.02,7.66,2137.27
1.16,9.33,8.56,4.58,0.81,-1696.77
6.38,6.0,6.87,9.33,6.68,2359.5
6.6,6.24,8.07,2.98,5.23,1043.85
7.09,2.05,0.84,3.71,4.58,1736.51
8.9,3.94,9.78,5.05,0.56,1881.99
5.76,3.03,2.84,1.78,7.34,2549.9
2.89,0.25,4.36,9.49,8.99,4110.06
6.64,0.42,9.37,4.92,6.41,1941.62
8.89,0.16,4.9,5.6,4.85,3005.53
4.93,9.98,5.23,7.87,7.89,1254.56
9.81,4.5,4.22,4.79,6.26,4275.96
5.25,5.34,6.72,6.2,9.32,4203.33
4.19,1.36,9.45,7.4,8.03,2599.41
0.5,8.01,4.14,1.82,2.2,-854.89
1.95,2.57,5.31,3.74,2.94,137.83
7.91,4.75,9.86,7.61,9.79,5811.66
0.32,5.35,6.24,2.78,6.14,803.72
7.33,2.45,7.75,6.53,0.4,1298.89
7.51,8.45,7.44,0.73,7.24,1982.4
5.47,2.98,5.82,1.38,4.1,793.77
8.63,7.75,4.81,3.45,2.81,1465.39
5.67,7.28,8.4,5.56,3.74,67.13
0.92,2.82,7.76,4.6,9.8,4358.02
8.83,3.4,3.87,7.27,0.11,2521.47
7.76,4.74,8.54,9.42,9.88,6276.12
8.97,1.54,4.12,3.96,9.24,6241.9
5.0,1.9,2.8,9.42,3.0,1123.82
4.02,8.87,3.62,3.7,2.78,-856.01
5.83,4.39,5.05,6.15,9.74,5134.24
8.99,1.32,6.69,2.47,2.79,2408.47
0.87,7.52,4.05,2.11,0.4,-734.01
3.68,3.4,0.57,4.73,2.28,310.68
7.83,7.96,1.45,2.32,2.85,873.76
9.38,0.42,8.76,3.21,8.1,4982.63
9.35,3.74,7.87,2.39,7.96,4849.8
