X1,X2,X3,X4,y
7.58,9.12,6.89,0.24,113.25
9.48,8.78,9.61,2.34,116.82
7.33,8.49,0.68,1.04,103.46
5.66,0.02,3.58,1.02,38.63
3.43,7.65,6.5,8.77,38.22
8.85,9.12,5.07,5.86,97.31
4.96,3.41,3.81,9.69,21.99
1.84,3.81,9.9,8.25,3.88
0.7,7.6,2.04,0.59,51.52
3.95,2.43,4.7,3.64,34.71
2.07,8.63,9.94,3.92,57.39
9.93,7.43,4.02,7.23,93.76
4.52,2.3,4.74,9.48,14.25
1.98,2.84,5.78,1.38,31.56
1.93,0.31,5.93,8.67,-9.61
3.49,8.18,3.07,0.37,73.84
1.48,1.04,3.1,0.01,19.62
6.86,0.58,9.09,4.09,36.65
2.65,7.19,2.19,2.05,57.64
7.52,6.3,4.71,2.98,84.45
2.14,5.09,5.54,2.85,40.48
5.18,7.96,4.72,2.01,81.93
5.94,4.65,2.34,5.45,50.09
6.21,4.18,3.45,5.9,47.54
9.91,3.59,9.18,1.42,92.04
2.41,4.34,8.89,8.55,11.89
7.16,0.91,5.93,3.7,43.97
4.16,2.25,4.1,9.03,7.29
6.65,4.5,6.68,5.47,55.07
7.93,7.74,3.95,0.57,97.68
4.43,6.67,1.37,0.09,74.24
8.1,2.37,7.43,6.46,51.11
7.9,0.14,8.74,2.79,53.46
0.99,4.14,2.83,0.98,32.45
6.47,7.04,1.43,1.17,84.48
5.48,7.85,7.25,9.34,48.85
8.12,9.75,7.41,6.48,93.0
4.09,8.66,6.25,4.26,65.14
4.15,7.47,5.66,4.72,60.67
3.72,7.83,4.85,1.97,68.35
2.45,8.14,4.91,2.34,59.56
8.34,7.3,2.06,7.32,82.0
2.1,1.39,3.93,8.67,-10.31
5.9,9.52,4.74,1.09,99.36
9.51,5.36,9.01,1.06,102.85
6.18,3.47,5.56,8.45,34.39
5.41,0.21,8.89,1.31,36.81
3.34,6.59,8.22,1.93,59.45
8.62,5.74,7.2,1.16,96.79
0.62,2.46,2.95,2.03,12.94
6.98,8.12,5.29,9.55,66.82
1.2,1.6,2.81,5.21,0.47
4.61,1.73,4.72,1.33,42.6
9.54,3.89,0.86,3.84,74.42
6.41,7.27,9.68,0.64,90.15
4.7,2.75,1.37,9.77,12.65
4.58,0.98,9.07,1.9,32.08
4.97,6.42,2.28,9.86,37.94
0.84,4.18,3.79,7.2,6.4
9.4,4.85,1.4,1.85,94.65
2.93,4.32,1.12,0.69,46.71
4.03,7.41,6.87,3.9,62.82
0.74,1.81,1.84,7.28,-9.66
4.33,9.57,5.47,3.17,79.71
9.55,4.79,1.68,1.16,95.33
5.49,3.96,9.13,2.66,56.39
4.66,8.7,9.37,9.99,48.15
9.3,9.37,4.69,2.56,118.61
3.91,2.48,3.0,2.59,36.63
4.76,8.87,1.96,3.2,79.22
8.31,6.23,8.8,4.3,81.14
9.09,9.79,9.63,5.46,104.23
6.36,8.63,0.46,7.92,67.41
7.01,6.69,0.02,1.17,88.94
0.48,0.16,2.95,1.58,5.09
3.93,7.8,2.88,8.56,47.36
0.26,5.96,0.33,6.72,19.98
7.21,2.48,2.77,0.89,67.46
7.4,1.0,10.0,5.62,43.42
5.4,9.35,5.72,2.68,86.05
7.37,4.19,5.6,0.2,79.47
7.28,2.61,6.37,8.78,41.11
2.71,5.08,0.84,2.81,41.25
4.16,8.36,8.4,0.23,85.92
7.09,8.82,4.95,6.17,90.76
3.23,9.35,7.49,3.35,67.19
0.83,5.9,3.66,4.83,25.92
8.06,7.22,5.19,2.56,96.95
2.6,2.9,0.44,2.14,31.65
4.9,7.95,3.35,5.18,58.13
1.69,0.08,4.52,4.07,-1.61
7.22,2.9,6.3,0.82,67.47
4.45,0.99,1.51,7.5,13.13
6.77,0.28,7.93,0.07,51.15
2.67,0.59,2.34,1.07,23.1
8.4,4.72,7.16,9.79,53.63
9.2,0.99,2.19,3.94,62.75
1.39,1.95,0.3,5.8,2.7
1.51,9.36,6.98,0.15,72.23
9.98,4.25,1.23,9.36,67.08
3.09,9.21,6.98,5.16,56.46
2.36,7.34,0.95,5.35,38.29
0.45,3.17,4.88,7.75,-7.2
6.7,1.69,6.02,0.67,63.19
4.22,7.05,7.59,5.07,54.79
3.9,5.25,0.18,1.11,59.73
1.19,1.58,2.19,8.3,-16.12
4.88,9.78,8.53,4.99,85.44
9.78,9.85,0.66,6.42,107.01
3.67,5.52,2.93,8.78,30.48
1.87,2.46,0.01,9.02,-3.44
1.56,7.8,2.49,7.87,30.1
3.13,0.5,4.06,5.38,8.69
1.17,3.75,1.22,6.41,10.0
5.28,8.8,2.88,3.03,80.43
3.87,8.27,1.37,4.6,65.13
4.56,4.91,8.74,3.87,51.0
7.35,0.44,1.45,9.71,20.24
1.45,6.75,5.6,2.43,45.54
6.55,2.55,7.7,1.77,60.14
9.63,1.18,0.06,6.96,52.25
7.3,6.6,5.98,5.19,75.46
4.25,5.1,6.32,0.54,62.42
9.05,3.58,7.0,8.85,56.65
2.0,1.8,2.06,3.0,18.48
4.19,1.6,7.47,1.41,38.13
3.9,9.02,5.15,0.42,84.85
8.26,5.71,5.38,7.55,73.43
7.24,9.46,3.97,5.41,88.28
4.93,4.68,8.05,2.12,66.49
1.06,3.88,0.57,8.99,-1.43
3.49,1.91,5.01,4.72,19.99
8.25,1.95,6.34,4.19,53.58
2.34,0.27,1.15,4.06,1.82
2.21,0.01,2.53,1.68,20.0
6.3,5.32,1.09,2.83,68.82
6.5,5.61,2.83,6.15,60.35
7.33,2.79,8.79,4.48,56.32
6.93,2.46,2.04,5.52,47.23
1.64,3.0,9.4,6.67,10.66
0.97,4.28,2.61,8.75,2.75
0.2,2.26,0.73,9.89,-16.28
0.52,3.74,8.32,3.87,18.33
4.71,8.33,6.01,1.51,77.91
0.44,2.98,4.62,2.31,15.12
6.28,5.84,9.12,1.33,81.07
3.75,8.79,8.36,4.06,73.02
4.52,5.11,2.45,2.83,54.21
0.4,5.33,3.08,2.99,26.75
8.2,4.64,9.79,2.27,84.65
0.87,1.9,8.65,7.95,-10.72
1.37,5.59,6.83,3.75,32.21
2.93,1.06,1.77,0.73,27.56
8.05,2.14,9.26,8.25,47.57
2.58,7.92,5.34,1.81,63.28
7.85,8.11,6.97,6.9,78.8
6.45,6.95,3.32,1.2,87.87
9.04,4.31,3.36,0.28,87.15
6.35,4.36,8.05,5.64,51.16
6.96,9.22,4.29,9.28,71.57
6.25,4.43,0.31,0.26,73.58
5.59,8.75,9.58,4.72,75.31
9.18,0.17,9.65,5.46,48.71
8.68,2.12,5.78,9.93,36.92
0.4,1.41,5.19,8.78,-17.48
3.02,9.29,5.02,6.01,60.3
8.62,5.8,8.73,6.71,69.8
8.58,9.89,3.25,6.16,100.13
3.0,5.61,8.16,1.26,59.42
4.21,6.59,0.04,9.26,30.96
4.14,4.15,1.31,5.19,39.36
6.7,0.09,9.57,1.85,43.63
8.59,7.91,8.9,7.0,85.95
1.08,0.45,2.12,8.95,-23.36
1.01,4.4,2.87,6.69,11.31
6.34,0.51,2.44,9.89,14.4
0.83,4.24,4.32,6.36,11.68
3.71,4.81,0.94,3.94,41.05
7.55,9.41,0.5,7.42,82.54
7.72,3.23,3.3,3.34,64.04
1.85,9.07,9.81,2.82,56.43
1.9,5.5,4.48,8.36,16.62
8.54,2.99,7.52,2.32,75.78
3.13,5.88,0.56,5.55,36.0
1.43,7.28,8.84,5.58,33.12
8.41,2.43,2.82,8.25,44.81
8.75,1.35,5.87,3.72,55.51
5.68,7.16,4.97,5.39,63.75
3.71,6.61,0.62,3.83,54.37
4.72,7.39,0.22,6.0,55.12
1.66,5.5,0.02,5.18,29.05
2.42,1.43,2.66,7.02,1.35
7.7,1.12,3.5,2.23,45.87
5.0,6.71,2.74,5.3,63.12
5.61,8.79,2.24,7.62,68.08
0.15,3.96,8.62,8.53,-9.28
7.1,5.37,3.47,4.9,66.59
3.4,1.48,0.47,8.9,2.25
9.55,9.17,2.71,6.83,102.91
4.17,9.43,7.16,6.51,65.92
6.46,4.19,1.57,0.28,74.73
1.4,8.81,7.49,1.58,67.88
0.98,3.93,6.94,3.0,23.53
8.75,6.23,5.56,1.16,101.18
5.0,0.55,0.24,0.46,41.27
6.33,8.81,4.54,9.19,67.37
3.5,4.18,1.71,6.8,21.79
5.98,3.0,6.25,7.33,34.68
9.4,7.88,1.4,2.88,110.52
0.67,7.5,0.21,7.46,21.16
7.9,8.89,7.95,2.08,102.03
5.75,0.19,9.0,2.31,37.43
9.64,9.72,2.59,1.97,121.11
3.16,8.12,3.54,3.98,54.72
4.27,6.91,9.98,4.96,55.85
3.7,1.53,1.07,3.52,25.03
8.01,6.07,7.92,4.92,76.7
8.62,9.22,8.78,2.34,115.71
9.76,2.04,0.71,9.09,47.94
3.89,4.91,7.18,3.18,49.72
3.33,5.19,6.79,1.36,50.84
3.41,8.56,0.99,1.08,80.43
6.62,8.27,7.12,1.99,92.64
8.89,1.78,4.27,5.8,53.88
7.67,8.75,3.11,4.2,101.16
4.95,7.4,0.39,7.73,52.98
7.58,3.62,2.56,2.92,67.4
9.63,3.63,2.84,8.16,64.19
6.57,2.82,4.61,6.67,45.59
1.18,8.41,0.05,7.55,35.1
7.83,2.05,7.71,4.19,59.67
1.92,7.58,3.07,5.23,45.24
6.61,4.35,9.36,7.28,46.1
2.15,7.47,7.58,4.7,46.77
8.87,4.4,1.74,2.65,78.6
6.53,1.05,9.1,5.74,34.82
1.89,3.75,2.93,7.86,9.23
8.39,5.57,5.57,4.44,75.74
0.25,0.06,6.43,6.36,-23.89
9.6,1.97,3.75,5.23,67.73
7.0,8.86,8.67,1.39,103.49
4.26,1.04,9.82,7.15,14.55
2.53,6.95,6.52,1.88,60.6
9.19,5.87,6.85,0.57,103.39
9.17,1.66,1.63,4.97,57.69
5.61,8.33,9.68,3.92,74.59
1.37,0.39,6.57,8.99,-17.15
5.85,6.55,3.35,0.8,79.05
0.64,1.93,9.08,3.78,6.13
8.7,2.21,0.36,0.06,79.19
9.88,8.83,6.93,9.59,89.79
5.26,5.54,9.81,4.11,61.96
8.1,7.41,4.99,6.65,79.25
1.84,5.01,6.79,2.36,40.15
8.96,1.38,5.86,6.06,52.95
7.76,0.88,9.45,8.19,32.29
4.26,2.25,2.29,8.33,9.14
9.03,2.21,4.17,6.91,49.1
1.49,0.92,4.55,6.82,-12.01
0.31,7.18,9.94,6.85,24.67
0.24,2.53,9.59,3.68,2.58
8.63,7.64,5.13,7.36,82.47
5.39,2.93,6.62,4.34,47.84
8.32,7.95,8.78,1.05,107.53
7.0,3.61,0.67,8.39,40.11
4.73,5.07,5.48,2.16,59.35
4.07,4.07,6.04,8.26,22.53
2.56,4.55,0.87,1.39,44.12
6.76,9.08,8.81,4.56,87.74
9.22,3.81,5.56,6.69,69.6
6.0,1.32,3.73,8.52,17.28
8.18,0.01,5.58,9.51,26.43
1.98,9.58,3.36,1.41,65.38
7.2,6.74,0.05,9.36,56.42
8.97,0.8,8.6,2.77,59.52
3.69,0.7,2.9,2.02,26.26
1.68,6.96,3.33,5.54,40.33
2.67,8.35,5.53,6.51,45.22
6.24,8.97,9.15,4.38,87.59
0.53,7.71,0.38,0.68,48.12
1.87,3.43,7.58,1.8,34.17
1.42,8.85,6.27,6.22,45.3
3.71,6.57,4.42,2.87,56.26
8.6,2.1,9.52,2.39,65.0
7.64,1.33,0.27,8.25,27.82
0.72,9.65,7.56,8.54,36.64
0.73,6.07,2.33,6.78,25.98
5.97,9.44,0.21,4.79,79.49
7.08,5.38,2.46,7.86,53.78
1.08,7.13,7.06,5.08,35.31
2.54,8.09,5.37,6.0,49.23
3.44,6.06,6.35,6.84,37.22
8.38,1.33,5.51,7.96,43.39
1.41,7.27,8.12,7.89,29.38
0.0,4.47,7.07,9.35,-6.24
6.03,6.46,2.78,7.42,54.31
3.71,4.56,6.92,4.41,41.84
8.82,2.92,5.62,7.62,54.06
7.79,3.71,0.51,6.97,55.18
4.26,9.14,0.75,0.37,82.51
9.21,4.48,2.35,5.94,69.14
5.56,9.65,5.72,1.96,92.11
4.95,0.38,3.05,1.71,34.24
1.37,5.26,3.23,3.83,31.7
4.88,2.35,2.78,6.78,24.86
3.31,3.13,1.66,8.14,11.13
4.25,0.58,7.98,0.63,32.62
0.2,7.02,1.57,0.95,42.8
6.5,3.48,9.66,2.36,66.53
4.45,3.07,2.88,7.19,22.81
4.69,6.78,4.35,5.04,59.96
6.24,0.02,7.31,7.63,15.84
0.57,0.77,6.77,0.04,9.81
3.74,5.64,3.26,3.33,50.45
9.02,9.35,9.89,5.47,102.74
6.62,9.83,1.46,0.62,105.26
8.79,0.41,0.64,6.53,42.47
1.33,4.12,8.54,2.67,30.57
4.08,1.82,6.43,2.77,31.74
8.48,7.6,4.81,0.19,112.06
6.41,7.6,5.11,3.07,81.79
7.43,5.79,2.15,2.4,74.99
9.33,9.54,1.31,8.08,91.13
9.5,2.11,3.91,4.58,64.85
6.31,3.28,0.87,5.14,46.86
5.81,4.42,5.16,9.88,27.24
3.88,9.48,4.87,8.49,59.46
1.86,5.1,9.6,8.74,15.5
0.17,7.06,5.28,9.13,14.61
3.2,3.84,5.96,0.11,49.88
3.91,7.08,2.53,5.82,55.03
8.69,7.17,5.67,6.27,85.59
1.78,1.03,1.98,3.86,7.07
1.35,1.85,5.89,2.4,13.29
7.32,5.47,7.1,3.41,75.4
7.82,7.22,1.12,5.22,80.92
0.69,2.01,7.56,0.9,22.41
7.85,6.82,0.69,3.96,84.85
8.16,9.24,2.86,4.29,104.86
9.99,6.78,8.25,2.57,110.74
6.92,9.17,4.79,1.01,105.66
4.17,1.16,5.02,4.24,24.24
2.49,5.76,1.38,6.99,26.32
2.13,2.23,7.9,9.5,-9.4
9.1,7.06,5.25,7.79,78.51
0.72,5.93,2.8,4.68,27.53
2.37,7.57,8.59,1.51,60.28
3.98,3.63,1.94,8.22,23.21
3.86,7.06,6.17,3.3,64.64
2.6,7.23,2.09,9.75,24.7
3.02,3.29,4.09,7.03,15.61
5.19,1.59,2.41,8.01,19.11
8.85,8.12,2.99,2.25,104.9
2.4,0.09,2.17,5.54,-4.41
4.57,8.49,6.95,3.49,73.87
3.18,6.05,0.83,9.81,28.1
0.73,6.11,6.1,8.03,19.27
7.21,5.09,7.99,9.21,49.51
0.07,9.47,6.16,0.77,64.35
8.71,2.21,6.58,7.06,50.57
4.87,2.48,1.69,9.57,18.49
1.03,8.33,7.23,5.23,41.12
3.55,9.95,8.18,3.84,72.2
6.29,2.46,7.68,5.43,45.8
3.72,2.89,9.47,7.11,20.48
1.22,0.97,0.95,9.15,-19.35
4.47,3.7,2.42,8.24,27.05
6.69,0.24,7.89,7.13,20.18
9.22,7.61,0.44,3.48,101.18
8.76,7.47,2.28,9.36,76.89
6.45,7.39,3.5,7.59,64.58
3.19,8.55,5.36,2.32,69.9
3.07,7.45,0.73,8.71,39.96
6.72,9.34,8.87,8.02,77.47
0.56,6.18,6.64,6.95,16.89
2.81,2.93,6.49,2.47,30.43
1.39,7.04,7.5,8.19,24.51
2.95,6.8,6.04,4.42,49.68
3.78,3.49,2.05,9.69,16.2
5.6,0.39,5.43,8.25,14.94
5.84,8.97,8.21,4.78,83.13
4.03,1.33,9.76,5.39,18.22
8.24,8.38,5.79,4.97,99.45
9.91,9.05,4.22,1.99,120.37
7.46,0.89,8.6,8.01,28.29
6.78,8.08,3.89,8.55,67.3
0.14,0.81,5.46,6.61,-15.44
6.77,6.28,3.47,5.33,69.23
6.68,9.13,7.41,3.74,92.98
8.51,5.05,6.79,5.58,74.68
0.13,5.05,4.22,1.31,26.13
3.23,3.76,1.66,8.28,16.26
8.89,2.59,1.68,0.98,75.27
5.13,8.78,2.83,2.47,84.51
1.22,8.52,0.94,3.5,43.1
5.85,3.91,3.61,2.39,58.38
0.85,6.85,3.98,1.57,45.05
4.83,1.37,7.22,1.09,45.71
4.29,9.52,4.16,8.49,53.16
8.73,2.52,0.39,0.6,75.23
3.32,0.73,1.95,7.06,5.53
9.18,7.16,0.32,8.58,69.64
4.64,1.73,9.05,6.48,20.98
9.31,8.95,4.29,0.46,117.41
6.8,9.19,8.09,1.62,105.46
4.07,9.82,1.32,9.53,51.35
6.57,7.79,2.79,6.31,71.96
6.45,7.45,2.26,3.57,81.19
3.9,0.02,5.37,2.77,25.32
0.55,5.81,5.48,6.77,16.84
0.1,3.02,9.18,9.22,-13.32
6.99,3.38,8.26,2.74,65.07
6.59,7.93,1.04,9.37,59.33
1.1,3.08,5.15,1.95,25.07
6.47,8.17,2.12,0.82,92.17
9.4,3.38,1.72,4.57,74.07
7.88,6.56,2.63,0.48,100.43
5.79,4.19,9.67,6.99,43.71
8.33,5.97,7.98,9.26,64.91
0.34,6.24,9.56,9.42,6.65
1.63,6.19,4.49,7.72,20.79
0.52,7.76,3.98,1.65,49.07
4.77,7.21,0.8,4.07,66.62
3.64,1.1,5.53,4.72,21.9
9.04,3.85,6.3,1.94,82.33
5.33,4.19,5.66,2.04,55.41
4.41,1.64,7.37,3.27,28.69
4.03,3.07,0.61,0.09,52.76
0.74,7.03,3.13,5.34,31.37
7.22,7.11,0.28,7.55,68.65
5.11,3.52,3.35,5.1,46.52
2.67,0.12,7.1,9.61,-17.37
8.45,3.0,5.47,9.11,42.04
7.02,6.43,5.75,3.11,79.85
9.79,6.63,0.14,8.08,73.59
7.69,2.85,0.37,9.69,30.26
0.98,1.9,6.43,9.13,-17.22
0.98,3.52,5.86,8.84,1.45
2.26,2.92,0.28,6.38,14.32
9.79,9.05,1.89,1.24,123.75
6.16,1.35,5.72,8.15,24.33
7.69,2.96,5.24,2.51,63.77
7.37,3.87,8.48,9.2,43.25
6.88,6.95,9.95,6.6,67.41
7.27,6.56,5.68,0.22,89.14
2.34,2.25,5.12,2.31,31.59
0.45,7.55,4.22,9.92,14.84
0.11,8.81,8.6,3.9,42.55
7.78,7.13,2.48,4.78,80.17
9.28,8.29,2.38,2.08,116.17
6.85,8.91,5.79,9.54,67.72
7.63,8.92,6.79,3.42,104.57
9.23,5.5,1.06,8.47,67.01
6.89,5.57,9.76,4.84,70.81
7.55,6.62,4.2,4.88,85.26
6.75,5.99,6.82,0.23,89.7
8.97,0.34,2.18,5.9,43.91
1.13,2.71,0.35,2.16,16.79
1.89,1.43,6.0,6.02,1.19
7.75,6.82,9.67,5.44,78.6
0.42,5.65,5.14,3.36,31.39
9.93,9.04,3.08,2.78,121.88
0.4,4.73,8.11,7.77,5.62
3.93,2.94,9.97,3.71,33.38
6.09,1.94,6.31,7.03,29.71
7.85,6.11,3.54,8.37,66.78
9.13,2.13,3.55,6.98,54.54
3.67,0.8,6.27,8.42,2.0
6.35,8.69,1.77,1.5,93.9
7.29,3.91,6.68,2.25,72.01
6.5,1.59,3.86,3.29,46.14
2.57,5.54,8.52,2.85,42.91
7.01,9.93,4.71,0.58,108.94
9.72,5.95,1.96,6.37,82.63
0.4,2.94,8.13,0.72,21.26
0.47,8.41,5.72,4.03,39.97
0.78,1.06,6.32,7.78,-7.25
5.05,4.87,6.97,8.66,34.81
8.44,9.29,3.72,3.42,105.36
2.97,0.01,2.63,3.3,11.79
0.33,1.45,8.23,6.84,-15.25
8.3,5.25,1.01,7.51,62.33
3.97,7.02,4.03,8.84,46.78
7.74,2.06,4.07,2.12,67.54
9.46,8.1,7.66,4.78,104.26
4.94,1.78,6.87,5.61,27.26
7.91,7.19,3.61,5.37,86.02
5.22,0.52,2.12,2.35,37.84
7.41,2.3,1.87,6.91,41.96
9.06,8.18,6.6,5.64,94.21
6.07,7.23,2.95,7.61,64.42
1.96,6.73,8.03,6.77,30.93
5.32,3.43,8.95,2.5,52.94
6.41,7.95,7.37,7.87,66.91
0.03,3.5,1.56,6.94,-2.46
2.98,3.1,2.1,7.3,13.27
1.06,8.09,5.04,1.25,55.41
9.78,2.94,1.43,1.49,87.65
4.88,9.23,7.09,5.61,73.71
8.03,6.83,9.92,2.4,93.03
6.52,8.05,7.45,5.14,82.44
9.04,1.98,4.95,3.35,69.59
9.69,5.3,5.62,9.86,68.01
5.44,5.05,3.87,5.05,55.78
3.22,5.39,8.17,0.58,57.98
8.79,0.91,7.33,2.3,63.83
3.62,7.9,9.79,8.05,47.98
0.76,1.76,2.81,6.35,-4.46
5.49,3.87,3.64,0.99,56.25
7.6,2.66,6.45,8.85,39.13
4.11,3.01,8.24,4.77,31.17
4.0,9.68,8.85,1.4,84.35
2.13,2.7,4.44,3.77,14.01
7.13,2.81,9.29,5.82,51.54
9.87,5.21,3.79,1.08,102.22
0.26,4.58,7.65,7.0,6.62
3.24,2.91,0.81,2.52,33.82
4.65,2.28,8.71,5.27,31.49
2.02,9.85,2.87,7.26,49.19
8.99,6.54,4.0,9.26,72.75
0.24,5.94,1.06,4.43,19.84
3.35,4.56,0.57,6.19,36.38
4.75,4.46,8.19,6.74,43.15
9.62,9.56,9.45,7.97,96.42
6.11,2.57,4.75,3.64,47.53
1.49,2.61,3.26,8.79,-8.91
0.96,4.38,1.19,8.69,-2.53
3.28,0.36,4.5,8.95,-2.19
2.7,9.58,4.71,1.57,72.5
7.91,0.36,6.72,5.78,37.45
7.0,5.54,2.44,4.31,69.54
7.53,6.41,2.94,1.19,93.3
8.36,2.9,0.13,3.5,66.06
8.1,6.77,4.56,3.25,90.11
0.97,4.49,4.7,7.85,6.44
3.31,3.07,2.77,3.98,26.67
0.88,7.06,2.94,5.35,36.68
1.52,2.68,3.07,6.29,0.32
9.98,4.14,3.44,1.79,94.72
9.85,1.11,6.49,7.47,52.38
4.21,3.61,5.26,6.63,28.61
9.92,7.1,2.46,3.64,95.04
0.95,8.53,8.31,0.19,57.19
4.45,6.77,3.75,8.63,40.67
8.67,5.13,0.05,8.26,60.21
4.76,2.38,0.59,4.63,29.93
8.93,5.84,2.49,4.03,85.39
2.0,9.62,2.55,8.91,40.67
9.79,0.07,4.86,4.91,50.28
3.85,1.79,9.44,4.61,27.67
9.43,2.6,8.94,7.62,52.42
0.66,2.33,9.86,3.82,0.98
8.21,7.53,2.35,1.91,97.99
8.39,9.46,8.87,8.17,84.74
5.59,6.75,3.42,2.09,76.19
5.33,1.06,1.51,9.89,4.16
8.99,1.13,1.49,7.39,44.8
4.71,2.98,1.19,6.24,27.79
8.16,2.14,6.08,4.17,63.89
0.24,4.94,3.16,5.8,12.3
7.81,1.12,7.15,3.66,50.97
5.81,5.66,0.86,7.4,49.82
3.62,0.35,7.29,9.08,-3.89
1.17,9.94,5.29,0.49,71.9
3.26,6.64,7.89,6.55,41.73
8.2,2.03,5.43,3.06,59.03
6.55,6.97,6.02,5.54,72.41
5.72,7.51,2.29,2.91,85.08
5.51,6.88,5.92,1.77,77.01
9.85,2.28,2.19,4.44,69.97
3.93,2.17,2.41,9.67,3.31
8.62,0.64,2.18,9.45,29.7
6.61,4.79,3.96,4.47,61.07
2.89,0.13,4.5,7.73,0.04
8.08,8.09,5.17,7.17,79.91
2.64,2.57,8.26,7.02,12.51
0.6,8.82,7.09,6.96,32.7
3.76,7.99,8.66,6.87,52.89
5.75,1.47,3.46,4.12,35.82
3.59,8.04,4.6,9.8,42.48
1.28,3.67,5.9,2.31,24.74
2.1,1.34,0.26,0.36,29.38
2.12,6.07,2.23,1.68,49.96
5.7,1.7,3.37,9.81,16.28
0.28,9.65,7.58,6.0,37.13
5.43,4.49,2.36,0.1,67.0
8.55,7.56,0.53,2.64,97.39
0.78,3.98,2.09,5.61,9.81
1.28,3.72,5.43,3.59,21.96
1.05,9.19,9.9,0.75,66.63
7.28,4.19,8.39,0.07,87.69
3.71,1.9,6.38,7.27,14.66
5.83,4.35,2.24,5.59,43.97
6.44,2.77,8.3,0.36,60.32
2.32,7.42,8.18,0.82,59.6
7.32,0.99,6.07,3.78,44.67
0.98,3.63,5.15,3.95,21.55
3.36,6.18,6.05,4.01,48.04
3.78,7.24,8.82,7.79,43.89
6.83,2.12,0.5,9.38,29.5
9.83,5.79,6.14,4.95,90.85
1.16,4.58,2.21,6.98,17.49
2.28,2.99,4.75,0.58,32.97
9.85,5.64,3.78,6.9,76.85
8.12,8.56,4.87,1.41,103.54
7.7,5.37,9.6,7.44,65.44
6.22,1.21,6.29,0.25,56.11
1.16,2.22,7.6,0.63,24.09
6.06,4.68,8.74,4.54,59.45
4.01,2.73,3.93,4.9,27.57
6.99,3.99,4.79,1.01,74.53
2.03,5.72,6.13,2.13,45.91
6.46,0.12,8.98,6.26,25.6
8.15,8.81,4.16,4.02,100.4
9.31,1.63,0.97,2.17,71.84
8.37,8.01,9.22,7.61,83.07
9.78,4.49,6.1,4.72,82.86
2.15,0.91,9.37,3.94,5.07
0.47,6.98,4.64,0.17,50.94
5.45,5.64,2.48,5.47,55.85
8.98,2.92,5.2,2.17,78.99
9.38,9.14,9.92,6.91,100.52
5.75,8.34,9.28,9.12,58.36
8.04,8.63,7.84,4.62,94.01
8.97,2.85,6.28,5.35,64.55
1.9,4.36,2.02,1.09,37.23
4.21,1.4,4.51,6.99,16.83
4.77,3.3,0.64,8.54,18.21
0.97,7.03,9.99,7.94,23.11
4.53,3.78,7.87,1.33,53.39
0.25,0.45,8.67,2.86,-2.76
7.7,9.96,6.68,5.57,91.87
3.63,8.78,2.33,1.46,73.98
2.37,8.08,7.93,7.92,38.21
9.55,3.45,2.99,5.16,75.46
0.47,1.07,2.15,3.03,-0.58
9.17,5.73,7.11,2.39,99.05
5.81,9.2,3.28,5.53,79.04
6.35,1.6,3.75,8.89,24.39
1.9,7.74,9.95,6.89,38.42
9.27,6.63,7.49,7.7,84.4
0.75,2.48,1.5,2.27,14.92
4.67,6.12,3.26,7.79,46.42
2.35,9.59,9.73,0.78,79.54
7.02,6.1,1.65,0.12,89.96
4.3,2.67,0.14,2.58,39.26
4.13,2.13,7.6,4.14,37.41
1.9,9.67,2.5,1.8,69.59
0.25,3.88,1.26,6.43,2.8
4.74,8.99,0.53,0.21,91.83
9.24,1.46,0.44,7.02,47.69
9.58,4.8,7.4,6.11,79.0
4.7,4.61,5.24,4.58,42.19
9.57,8.47,7.04,3.16,113.58
9.68,8.55,6.22,1.01,116.97
7.13,7.21,3.08,9.38,63.91
0.6,8.73,8.3,6.49,39.01
5.85,0.26,3.26,7.08,22.88
3.24,3.99,8.74,6.75,26.46
9.34,9.8,1.3,8.12,97.19
8.73,7.93,8.74,1.34,114.49
4.2,1.07,3.8,8.95,8.98
4.53,4.85,8.11,1.38,67.88
8.21,3.38,9.0,5.75,60.18
5.18,6.64,3.92,2.92,72.83
5.71,2.99,1.05,7.39,34.12
8.27,3.61,8.08,2.25,72.46
1.89,6.37,7.5,1.14,52.59
0.08,2.2,6.83,6.9,-12.22
5.41,5.25,5.61,5.78,53.02
7.07,6.82,3.34,2.18,83.34
9.59,0.57,5.29,7.7,52.26
1.76,7.98,7.42,5.77,39.71
8.32,4.41,8.65,0.0,90.85
8.9,1.67,3.25,4.7,56.83
2.77,5.89,1.66,5.36,41.46
5.7,9.34,4.46,1.39,92.83
8.15,3.22,9.37,0.59,81.15
3.97,2.27,0.12,2.21,42.69
2.34,3.93,7.88,3.34,33.26
6.4,0.78,7.3,4.38,37.76
6.47,4.8,9.29,5.6,57.41
4.54,6.44,9.28,4.51,59.31
4.58,3.12,8.42,9.43,16.94
8.1,9.76,1.19,0.19,114.64
0.83,9.36,8.53,4.84,49.0
9.82,8.92,1.67,0.43,120.76
1.25,7.44,9.26,8.11,25.65
9.74,9.9,5.28,5.31,110.04
4.21,9.23,2.32,8.49,53.84
6.02,2.68,3.04,3.54,46.07
4.4,7.5,7.91,5.84,55.64
0.7,1.18,4.94,4.05,1.59
8.31,5.25,7.34,7.91,62.04
8.33,0.1,2.44,7.45,33.76
8.04,4.15,8.68,6.14,62.2
7.86,7.13,4.07,9.63,65.79
