X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,y
4.61,1.35,7.76,6.8,9.91,4.67,0.26,5.8,2.89,2.81,8.07,6.42,1.17,9.24,2.82,8.22,0.96,1.94,9.26,7.05,-38.09
2.78,6.43,9.12,1.72,9.6,5.81,2.03,6.58,2.83,2.74,5.6,0.83,7.64,7.55,8.03,6.12,2.66,5.98,5.06,8.19,-18.92
0.99,9.04,6.95,5.85,6.51,7.14,8.82,4.1,0.65,9.4,7.65,6.04,7.11,0.85,1.9,2.96,1.1,4.41,2.99,3.65,-30.86
8.6,0.38,5.13,5.16,3.8,0.79,5.13,3.15,1.8,0.38,4.34,2.74,2.98,0.15,8.12,5.05,6.68,0.47,0.96,8.39,-13.44
4.51,9.2,7.54,9.73,0.54,7.69,2.07,9.75,8.93,5.95,5.94,0.17,2.3,5.86,3.55,0.88,7.77,6.18,2.58,9.85,-40.74
2.08,9.88,4.83,2.45,1.33,9.56,7.74,7.49,1.03,4.2,3.22,3.27,3.05,7.49,4.49,8.38,3.81,1.33,5.36,4.11,-15.32
7.99,8.28,5.11,0.72,1.15,6.34,0.04,8.28,4.66,2.0,7.74,3.29,1.88,2.09,5.53,6.55,9.23,6.23,1.91,2.85,36.28
7.2,5.45,4.38,0.25,4.96,3.01,1.2,5.94,7.56,1.38,9.44,4.99,2.94,3.07,2.81,5.76,5.21,7.78,3.53,0.38,33.72
7.24,7.62,7.01,1.15,1.55,7.62,4.27,0.89,7.58,7.03,1.33,5.41,9.45,1.22,2.36,6.45,3.55,7.82,3.22,6.0,27.27
1.13,6.65,5.9,4.46,5.79,6.5,9.16,3.61,3.03,9.61,0.74,9.38,0.62,0.4,9.54,0.12,1.58,1.79,9.66,0.41,14.5
2.76,9.25,3.06,9.71,9.32,0.83,7.76,3.89,7.14,9.17,7.5,7.01,4.22,4.68,2.59,1.64,0.88,4.86,1.37,8.54,-70.69
8.43,8.7,2.13,7.58,9.9,9.93,0.64,4.11,0.19,6.15,2.47,3.89,3.22,2.57,3.47,6.51,7.98,1.43,1.55,1.93,-52.43
4.85,0.73,9.88,4.36,6.21,3.03,4.13,3.65,0.56,8.2,6.75,5.99,5.89,5.56,5.97,5.47,8.75,7.0,8.73,2.17,-7.02
4.06,3.56,7.79,4.31,8.28,8.07,0.33,3.55,1.89,7.63,9.55,4.33,3.99,9.06,3.93,9.79,2.08,0.11,7.26,1.13,-31.33
9.6,4.89,8.97,9.47,2.54,2.69,1.2,6.18,9.42,7.56,4.16,2.96,2.89,7.21,7.4,4.42,4.21,1.84,9.52,6.98,-5.5
8.53,8.79,8.01,5.55,7.61,8.58,7.14,6.4,7.33,0.49,8.5,3.12,3.06,9.91,9.35,5.21,7.65,9.76,1.19,5.61,-38.25
1.55,3.07,9.94,2.71,8.72,5.82,7.24,0.11,5.77,3.23,0.35,6.18,9.32,5.51,2.92,0.16,3.92,3.35,1.11,5.74,-2.98
4.24,9.66,6.78,8.67,0.25,1.75,0.7,8.2,9.95,8.75,6.32,6.39,0.13,3.91,3.28,9.56,3.02,0.52,7.22,4.42,33.33
3.46,9.23,4.24,7.01,5.73,6.51,0.39,2.53,6.82,0.79,3.52,5.04,5.24,0.75,9.03,7.01,8.04,4.52,6.1,1.42,54.05
5.46,8.49,8.14,7.38,5.9,9.45,7.47,5.28,9.86,5.16,8.68,3.87,4.06,6.08,5.28,0.99,5.6,8.67,5.47,9.49,-41.24
1.47,9.8,9.6,4.03,8.22,2.18,5.42,2.0,1.4,5.93,7.8,5.57,5.9,9.77,0.5,9.13,2.23,5.61,6.81,2.76,0.67
0.59,2.44,5.98,7.53,6.68,2.62,2.46,7.51,8.03,3.23,7.95,8.97,7.95,5.71,2.4,6.54,9.77,7.0,4.41,7.38,5.31
5.3,2.34,4.62,0.11,7.98,9.66,1.27,1.27,9.12,8.35,1.28,6.0,8.12,9.12,6.03,9.75,4.85,1.79,2.0,1.57,-19.24
6.23,2.17,4.2,6.16,2.57,2.5,4.1,5.35,7.37,3.12,9.41,3.7,4.48,9.02,6.71,6.41,7.74,7.73,5.45,4.43,-20.62
2.04,1.92,0.81,8.79,5.25,1.49,2.46,7.61,0.07,6.57,6.75,8.97,4.68,2.11,0.76,3.11,5.61,0.06,8.99,0.19,-6.22
8.1,3.84,2.33,4.34,6.64,7.95,3.61,1.75,0.4,9.98,4.27,3.41,5.15,0.26,5.47,6.41,8.2,6.44,0.41,7.31,-82.02
0.25,8.77,3.61,6.56,9.71,4.53,3.2,7.68,4.32,0.62,2.21,6.4,0.52,1.57,5.56,7.73,8.76,6.68,3.38,6.24,7.38
3.51,4.12,1.12,4.54,9.9,7.35,5.5,3.2,6.85,6.46,1.92,9.47,7.49,8.81,6.0,5.7,5.2,8.58,5.59,8.01,-57.98
2.73,1.03,5.8,3.73,2.28,0.02,2.66,1.13,8.58,7.11,4.91,4.46,0.87,8.11,7.09,4.33,6.33,0.94,1.68,3.85,-11.46
6.64,8.54,2.68,9.41,6.98,0.95,2.56,1.62,2.84,5.23,0.43,3.64,7.62,3.15,5.25,0.59,6.28,9.92,8.6,1.08,-4.43
3.84,1.0,3.4,3.72,4.76,8.17,8.48,9.1,5.07,0.43,2.29,4.92,1.78,8.43,9.05,1.52,9.74,7.66,6.95,8.73,-48.42
3.9,9.2,7.07,3.9,0.32,3.25,9.37,7.13,4.21,2.46,9.04,6.77,1.1,9.01,4.0,6.04,9.09,6.81,2.62,3.62,18.45
1.45,3.97,2.38,6.63,4.26,6.02,6.33,1.79,5.79,6.96,6.28,0.74,8.79,8.73,1.87,6.93,2.98,3.17,1.87,6.83,-86.95
8.18,0.36,9.19,1.32,2.34,8.12,3.38,5.13,5.62,4.75,0.81,9.12,8.45,7.9,0.14,4.51,3.89,3.29,8.51,3.94,27.18
6.59,0.71,1.05,9.94,8.25,9.07,5.28,2.11,0.28,5.04,6.25,4.6,6.39,5.66,6.0,8.35,8.26,8.17,6.64,5.83,-99.03
9.94,0.7,7.4,1.77,3.4,3.57,2.18,6.56,7.3,8.7,1.3,1.94,3.88,6.66,1.62,2.4,9.73,4.76,3.39,8.17,-41.1
9.09,5.89,5.38,1.63,0.17,5.21,8.62,0.72,3.13,4.76,0.32,2.27,2.5,6.87,8.12,0.06,3.77,3.2,2.34,6.59,-24.9
0.46,6.04,4.23,6.64,1.93,6.36,3.3,4.07,7.68,5.3,0.98,4.07,1.01,7.05,6.6,7.52,9.08,3.47,0.39,6.0,-16.74
0.98,2.37,9.44,0.95,8.64,9.08,5.78,1.0,8.78,2.49,2.68,9.59,9.02,1.22,2.13,4.32,7.95,1.48,0.74,4.27,40.28
4.34,2.02,5.04,1.8,2.72,5.24,8.99,8.51,4.29,7.39,1.19,5.7,9.38,0.52,6.34,5.55,0.83,8.09,1.85,8.2,-24.06
8.68,7.8,1.92,5.22,1.31,0.46,5.36,0.2,7.01,3.83,7.7,1.72,0.48,8.55,7.13,4.47,9.13,2.09,5.14,5.7,-27.13
3.75,6.65,4.58,5.52,2.44,0.04,8.97,8.94,0.86,8.92,2.33,9.08,8.12,6.22,0.33,7.03,7.23,4.38,3.75,3.95,-2.27
6.49,8.73,8.45,5.56,7.75,7.2,6.7,6.78,3.59,0.3,2.85,2.78,3.98,3.47,3.14,8.7,8.87,0.73,2.1,0.85,14.86
6.78,3.12,2.93,8.62,7.3,5.14,8.31,7.01,5.65,8.58,9.55,4.2,6.81,1.82,0.66,4.33,8.21,1.84,6.91,0.39,-47.01
9.59,0.35,9.24,3.19,3.74,9.19,3.01,7.21,7.43,8.89,0.41,0.07,2.55,0.22,2.71,4.39,6.01,6.36,0.9,8.15,-58.96
0.09,3.21,8.97,7.02,9.46,7.76,6.19,0.58,7.67,7.39,1.97,5.02,5.26,9.79,1.6,5.38,9.52,3.2,2.03,9.58,-69.21
6.14,4.5,4.88,4.43,1.55,8.03,7.34,9.65,9.94,7.48,8.68,8.58,7.21,1.65,6.65,8.82,8.65,7.05,6.94,1.05,31.42
2.51,2.85,0.18,7.93,2.15,7.48,4.1,3.58,3.56,2.63,5.54,3.63,1.1,8.61,0.91,9.81,6.7,4.48,8.29,2.42,-52.04
8.71,1.46,7.72,3.52,3.79,3.76,9.15,6.27,0.83,1.94,1.59,1.61,9.5,8.05,5.51,0.61,5.74,8.19,2.79,5.31,-35.43
8.4,1.09,5.74,2.72,8.01,9.52,8.79,8.01,7.13,2.23,1.15,3.89,0.16,5.07,0.92,2.41,0.95,7.41,4.99,5.49,-64.23
6.89,7.15,5.99,5.93,8.92,7.59,9.08,6.04,6.16,4.92,0.15,6.58,6.71,1.55,9.71,7.81,5.78,6.53,6.52,7.91,-11.86
8.93,6.79,8.05,7.21,5.06,8.17,1.53,2.29,2.2,9.62,6.7,9.19,2.4,7.7,5.27,4.63,6.09,7.17,6.69,6.15,-33.75
2.42,2.53,0.3,0.93,6.14,8.27,8.82,6.32,9.39,4.17,4.89,5.27,8.73,3.33,5.74,9.01,3.34,9.21,4.92,4.52,-34.12
1.59,9.44,5.38,1.6,1.24,2.17,1.28,0.04,2.91,1.9,1.46,5.68,4.55,7.53,6.32,8.96,5.15,1.59,7.44,6.43,56.75
8.11,1.37,6.37,8.19,1.75,3.95,1.03,9.01,0.02,2.49,3.12,0.25,3.04,4.97,2.42,2.35,5.45,2.15,5.54,2.98,-22.93
4.25,2.84,6.91,2.05,3.79,2.35,9.76,1.64,0.45,6.82,6.58,8.76,1.67,6.5,4.78,8.24,3.0,0.52,5.48,3.71,-8.14
7.59,2.16,2.26,9.34,2.7,7.91,0.95,3.44,6.15,0.39,8.58,2.74,2.0,6.2,1.91,8.14,2.78,8.68,1.82,7.84,-79.33
5.37,0.83,9.69,3.07,1.83,8.17,5.89,3.7,9.27,3.25,7.41,9.99,4.8,3.1,7.93,7.88,1.97,9.95,0.81,8.96,13.17
3.97,6.31,2.27,5.44,9.22,5.62,3.1,5.38,3.8,3.36,2.42,4.68,9.91,1.71,9.87,8.14,9.14,2.24,3.8,7.7,-10.0
3.34,9.6,4.55,5.57,9.76,6.73,1.76,8.33,9.39,5.56,8.79,5.7,0.86,7.61,8.73,4.63,3.13,4.69,1.4,8.05,-41.71
8.39,9.47,8.61,3.22,1.83,8.73,1.75,5.43,5.48,5.18,9.59,1.17,3.08,3.62,2.34,8.73,6.52,2.33,1.67,3.5,6.72
3.38,0.74,5.25,2.34,2.79,0.59,3.98,8.69,9.89,3.94,8.93,5.53,8.5,2.47,3.59,0.81,5.09,6.58,9.78,0.81,40.65
3.07,4.72,5.59,8.9,4.48,7.11,8.58,8.56,0.41,0.04,7.98,9.2,1.06,7.99,8.35,1.02,8.78,6.35,9.33,9.87,-29.02
3.14,0.57,6.03,1.2,5.38,5.95,5.96,6.24,3.79,8.74,9.19,7.26,2.33,6.76,0.22,0.69,9.0,8.35,8.46,6.17,-51.04
1.7,0.89,1.25,8.02,2.8,6.44,4.38,4.07,5.08,0.48,8.18,1.81,9.27,4.42,5.61,8.55,1.68,8.35,1.18,7.7,-65.67
6.33,8.48,8.16,9.71,8.77,9.92,4.48,4.53,1.21,7.06,1.27,9.23,6.47,4.86,1.33,6.7,4.56,3.0,5.96,5.44,-24.08
1.97,6.83,3.02,2.68,8.08,6.05,7.65,5.88,9.25,3.92,5.85,4.2,5.12,3.49,2.86,4.97,2.11,9.41,5.92,5.59,-34.6
0.34,3.86,1.62,1.2,6.76,8.3,9.54,1.06,6.23,5.07,9.03,4.5,5.57,8.48,1.6,4.97,2.63,8.89,3.68,8.75,-88.06
7.3,6.35,2.69,3.32,8.81,3.85,8.98,4.83,4.62,8.73,4.6,3.91,5.77,2.75,3.68,2.86,6.77,5.98,5.91,6.08,-54.9
2.35,8.04,0.18,9.19,7.3,9.71,0.19,5.75,8.57,3.37,2.03,9.41,4.75,1.66,8.65,3.5,4.97,2.7,2.99,5.75,-4.47
3.19,3.44,7.31,3.39,2.18,5.93,8.07,6.23,3.56,2.44,3.89,5.09,5.6,2.54,6.06,2.75,8.92,2.09,3.75,7.34,12.54
8.83,2.67,4.48,1.16,8.44,0.14,7.86,6.76,2.11,5.28,4.22,0.94,1.42,7.32,4.76,5.86,5.51,1.83,0.1,9.06,-71.2
0.44,0.43,5.83,8.19,1.38,7.48,3.37,7.74,1.76,9.5,6.75,4.54,4.35,6.87,3.29,5.3,3.81,1.17,0.6,3.65,-71.02
5.38,1.85,8.02,0.31,7.19,4.68,2.98,6.89,1.19,9.11,2.19,4.91,6.72,2.85,9.74,7.94,6.46,8.99,4.15,9.77,-24.63
2.23,8.93,8.7,0.77,1.15,1.03,6.04,0.24,8.25,1.48,1.81,4.85,1.88,5.91,4.02,2.95,9.73,9.12,2.9,9.79,40.56
6.68,0.53,7.79,2.53,1.86,2.99,2.19,1.83,2.08,1.65,0.6,2.32,1.05,7.0,9.11,8.36,6.57,7.83,0.92,7.15,-18.84
5.53,1.48,3.06,4.86,2.43,3.87,5.7,1.28,0.55,1.88,6.49,5.99,5.97,7.94,4.03,5.13,8.36,5.06,0.65,8.87,-43.38
7.07,1.67,4.93,8.16,2.81,9.52,7.76,5.29,5.37,4.45,5.2,7.09,3.49,1.89,5.75,5.42,0.72,7.87,2.86,7.45,-59.5
9.61,9.26,8.36,3.76,6.04,8.38,1.68,2.81,3.46,8.25,7.13,5.11,2.04,2.51,8.82,2.96,1.02,0.67,0.18,8.89,-27.82
9.64,6.91,6.99,5.79,4.75,8.91,4.29,4.55,2.54,8.69,9.06,0.94,9.42,7.25,0.61,6.2,1.09,4.13,3.59,0.42,-55.83
4.26,8.91,9.49,7.78,7.35,6.0,4.95,1.59,5.1,7.99,8.62,9.32,6.83,6.18,0.54,8.19,7.58,5.32,1.98,8.69,-16.92
7.69,7.86,2.54,8.8,2.92,9.09,8.99,1.17,6.28,9.25,3.38,7.03,1.15,3.5,0.71,6.93,9.55,0.84,6.72,2.55,-39.34
5.13,1.53,5.94,3.86,5.94,1.86,8.54,6.36,7.68,0.1,6.27,5.94,5.38,8.14,4.0,6.32,0.04,7.17,5.51,5.3,-14.84
7.8,2.7,0.48,7.66,3.43,5.32,2.68,7.55,8.56,8.91,9.16,8.85,9.17,3.18,7.7,7.83,2.44,7.07,8.94,0.11,-13.29
3.02,8.24,7.32,0.12,6.23,3.19,4.52,6.14,1.58,5.49,8.98,5.13,9.41,9.13,8.88,2.76,0.68,6.56,3.88,1.55,14.12
1.65,8.3,0.94,1.81,2.71,1.94,1.95,1.1,2.73,4.56,6.07,9.7,1.34,2.81,9.63,3.01,2.2,7.36,8.66,5.22,33.55
4.77,1.32,3.06,5.01,4.41,6.2,7.41,3.48,5.52,3.42,3.3,0.26,0.26,1.25,6.55,4.22,5.8,0.94,6.89,4.33,-39.54
6.1,3.14,0.57,6.68,3.66,4.58,0.82,2.14,4.98,0.06,7.1,4.42,3.87,6.18,1.4,2.13,2.92,4.71,3.44,3.95,-36.11
4.9,2.14,6.65,8.1,5.15,9.24,6.33,5.35,2.75,4.71,3.21,6.89,2.22,4.71,8.77,9.71,5.69,7.68,2.75,7.23,-51.58
6.22,5.96,5.94,5.56,1.51,5.67,2.91,0.0,4.45,5.76,2.42,4.95,5.2,1.33,0.14,1.1,2.74,0.39,9.64,9.3,-3.45
7.66,4.23,8.28,0.41,7.63,2.68,2.56,8.73,9.49,0.21,4.7,9.3,7.6,1.61,0.33,0.87,5.88,4.93,8.44,7.97,64.18
7.89,3.67,7.49,0.38,3.86,9.15,4.1,3.88,7.76,0.35,9.91,6.11,8.97,5.73,8.97,5.81,5.01,3.44,5.14,3.77,38.94
9.77,2.13,4.9,8.2,4.75,9.96,1.48,7.99,0.8,2.27,3.44,9.19,5.68,7.41,0.49,4.91,1.62,3.6,2.17,5.26,-42.83
7.3,7.89,5.79,3.52,8.47,0.73,9.18,6.05,6.96,5.3,4.88,4.74,4.13,2.06,6.16,5.54,1.71,6.82,9.09,3.84,2.86
5.99,0.34,2.2,5.23,3.45,0.71,2.13,0.95,5.1,7.6,3.71,4.17,2.27,8.0,0.24,2.94,3.02,4.34,3.97,8.69,-79.93
6.7,7.65,4.75,9.99,0.32,9.39,6.69,0.8,1.72,6.76,6.39,2.56,2.22,0.4,0.83,8.27,7.42,1.62,8.34,1.68,-25.01
1.36,1.65,4.75,9.57,6.38,8.24,0.33,9.95,7.63,0.59,8.47,8.64,3.52,7.02,5.72,9.53,7.73,9.92,8.63,7.16,-14.54
3.39,6.83,3.5,8.4,3.72,4.8,8.21,2.2,7.56,2.09,10.0,1.95,5.03,3.49,0.43,4.96,7.83,6.28,4.79,0.43,-20.26
0.04,2.24,9.03,1.43,8.23,1.86,8.68,3.0,9.21,3.75,1.65,9.39,4.42,6.8,2.18,4.48,1.43,8.39,6.69,6.44,11.0
9.58,3.92,6.25,1.49,6.23,4.97,6.25,8.87,8.61,4.59,2.45,1.08,7.51,3.27,5.46,1.08,0.58,3.72,6.08,4.28,-6.69
6.4,3.25,4.13,6.32,0.09,8.31,4.91,3.11,4.56,1.11,0.35,0.25,6.3,9.98,2.93,8.13,2.08,2.47,5.6,5.06,-36.39
3.36,7.92,1.02,4.39,4.9,8.2,4.28,3.93,3.95,9.24,5.85,0.92,3.06,5.66,4.18,4.11,8.7,5.21,4.14,4.26,-72.07
9.88,8.48,4.56,8.56,0.2,5.65,0.19,3.64,4.89,3.75,7.54,3.59,9.97,4.98,7.93,5.68,2.69,6.02,0.45,5.07,-2.23
1.7,2.67,2.08,8.04,3.14,2.66,6.93,0.4,0.44,9.26,9.68,0.16,6.29,4.22,7.22,3.43,2.82,3.17,5.52,1.85,-75.31
8.09,3.7,3.89,2.29,3.45,6.48,6.49,8.49,4.69,6.08,2.08,0.24,2.28,4.22,0.44,0.09,8.18,4.64,1.64,1.97,-53.98
2.15,9.69,6.32,8.82,6.11,7.56,2.83,6.31,7.18,6.3,5.69,9.8,1.8,1.52,7.97,8.92,8.35,5.38,6.46,2.11,37.66
5.66,5.77,3.84,1.14,4.01,0.63,6.71,4.08,4.5,9.19,2.12,0.84,5.0,1.82,7.48,6.95,7.57,2.89,7.13,3.7,-8.17
2.55,0.53,5.87,0.02,7.66,1.16,9.33,8.56,4.58,0.81,6.38,6.0,6.87,9.33,6.68,6.6,6.24,8.07,2.98,5.23,-15.58
7.09,2.05,0.84,3.71,4.58,8.9,3.94,9.78,5.05,0.56,5.76,3.03,2.84,1.78,7.34,2.89,0.25,4.36,9.49,8.99,-44.35
6.64,0.42,9.37,4.92,6.41,8.89,0.16,4.9,5.6,4.85,4.93,9.98,5.23,7.87,7.89,9.81,4.5,4.22,4.79,6.26,3.43
5.25,5.34,6.72,6.2,9.32,4.19,1.36,9.45,7.4,8.03,0.5,8.01,4.14,1.82,2.2,1.95,2.57,5.31,3.74,2.94,-2.95
7.91,4.75,9.86,7.61,9.79,0.32,5.35,6.24,2.78,6.14,7.33,2.45,7.75,6.53,0.4,7.51,8.45,7.44,0.73,7.24,-50.34
5.47,2.98,5.82,1.38,4.1,8.63,7.75,4.81,3.45,2.81,5.67,7.28,8.4,5.56,3.74,0.92,2.82,7.76,4.6,9.8,-29.28
8.83,3.4,3.87,7.27,0.11,7.76,4.74,8.54,9.42,9.88,8.97,1.54,4.12,3.96,9.24,5.0,1.9,2.8,9.42,3.0,-43.82
4.02,8.87,3.62,3.7,2.78,5.83,4.39,5.05,6.15,9.74,8.99,1.32,6.69,2.47,2.79,0.87,7.52,4.05,2.11,0.4,-17.15
3.68,3.4,0.57,4.73,2.28,7.83,7.96,1.45,2.32,2.85,9.38,0.42,8.76,3.21,8.1,9.35,3.74,7.87,2.39,7.96,-74.93
9.86,4.5,3.41,9.03,4.07,5.5,2.85,6.51,7.75,2.36,5.18,2.21,7.66,3.94,0.4,4.94,7.16,2.84,5.85,3.12,-14.83
4.92,1.93,6.52,7.4,8.34,3.78,1.3,1.18,0.43,9.39,8.2,7.25,8.14,2.27,7.25,1.97,0.98,9.83,3.85,9.23,-59.19
1.05,8.18,3.06,6.14,6.37,6.55,9.97,9.9,3.25,8.26,5.45,9.21,8.94,2.4,2.52,5.52,8.02,8.82,9.64,8.02,-17.93
9.66,2.62,7.63,6.73,6.41,5.86,8.06,2.59,5.94,6.53,1.22,7.98,7.38,2.92,9.26,5.34,7.08,8.52,9.89,1.58,7.96
7.86,8.63,6.33,3.1,9.74,5.06,5.62,5.8,5.35,8.02,0.57,0.69,4.89,9.4,5.08,9.07,9.43,8.18,4.32,8.47,-64.49
0.27,8.7,5.04,3.09,0.49,0.12,1.11,4.97,0.64,8.97,5.04,5.01,5.79,4.43,7.45,0.42,8.99,9.8,1.12,3.32,20.1
7.36,0.25,1.79,9.2,6.45,5.95,5.64,2.33,3.3,7.44,1.65,5.85,2.27,8.52,4.34,4.09,3.33,5.88,7.16,3.42,-92.46
9.8,0.77,5.5,9.65,1.45,0.07,2.66,9.62,8.02,1.31,9.9,4.83,9.85,9.75,3.82,5.39,1.53,4.55,10.0,8.44,-9.77
3.22,1.03,7.97,0.91,6.64,3.42,4.39,3.87,2.05,1.3,2.41,2.97,6.41,3.26,0.43,8.85,2.86,9.25,9.1,2.68,7.7
5.29,2.31,9.91,7.56,8.1,5.06,8.06,3.18,0.66,7.48,8.76,7.42,0.12,2.51,4.67,8.92,1.23,0.22,1.09,1.98,-36.57
7.9,8.6,0.4,7.52,2.53,0.67,3.59,1.62,3.47,9.86,8.19,5.32,9.43,9.58,2.47,3.21,8.32,1.45,4.62,2.24,-32.85
1.49,9.6,2.01,7.11,7.26,9.48,2.99,1.56,6.55,8.87,0.85,7.46,7.29,8.19,2.8,4.33,0.65,7.77,7.11,9.52,-62.69
8.5,7.82,4.3,1.31,3.29,7.27,3.41,7.95,9.43,0.71,7.63,9.91,7.21,9.96,3.65,2.86,9.89,4.9,0.98,7.68,22.55
8.61,6.22,4.04,9.94,4.79,6.6,7.18,5.57,2.86,6.75,4.03,4.5,8.96,6.82,1.54,2.73,3.67,6.21,3.95,5.78,-67.69
1.62,6.07,1.1,8.1,6.92,0.17,1.57,8.78,0.3,6.53,2.7,5.57,3.45,3.85,3.21,5.66,0.53,7.08,2.59,3.01,-47.84
2.82,3.99,7.36,4.77,0.8,4.38,6.54,4.89,1.32,7.8,1.08,9.69,4.23,6.06,3.94,5.81,9.46,7.43,7.55,8.01,-1.29
2.02,0.52,5.79,9.0,1.92,6.47,2.76,9.69,2.82,6.98,8.72,3.49,8.45,7.32,1.45,9.94,5.73,5.12,3.84,3.07,-46.81
7.89,4.61,6.97,1.54,6.43,6.81,1.92,6.52,1.04,7.48,2.18,8.72,9.14,6.29,9.57,2.37,6.42,2.35,1.72,0.07,22.77
4.95,3.75,7.01,5.38,4.67,8.92,9.21,1.4,9.94,3.35,3.61,4.93,6.18,7.38,9.81,1.59,2.8,4.05,3.25,5.08,-21.48
4.45,5.84,2.27,2.59,2.02,4.71,8.43,0.03,7.04,5.67,7.97,9.52,1.94,6.53,7.21,5.14,6.31,2.36,6.75,3.52,8.94
8.49,1.22,2.56,9.61,2.26,6.94,5.57,9.63,3.3,3.86,7.94,9.44,4.81,3.97,3.02,6.76,1.87,9.03,2.81,7.39,-62.07
0.12,4.32,7.63,9.21,9.26,1.29,8.44,3.66,8.06,4.59,7.06,1.76,7.99,7.11,3.83,5.74,1.78,4.59,0.83,2.84,-39.54
5.8,8.87,1.65,3.66,1.04,1.65,0.78,4.58,7.88,0.1,5.47,6.71,4.49,0.26,3.96,9.74,7.27,9.16,3.84,5.18,58.05
0.58,5.4,5.88,2.47,3.93,5.62,7.84,7.84,9.21,3.6,5.06,2.36,9.86,7.81,4.24,0.02,5.83,2.38,0.66,2.09,0.32
6.2,2.7,0.58,7.7,8.94,8.13,1.18,9.8,0.03,7.99,8.68,9.63,6.27,7.08,9.13,3.4,1.05,0.52,7.94,1.17,-52.71
0.38,1.61,2.4,0.76,8.87,8.28,0.07,4.91,3.23,6.18,1.32,4.38,1.08,0.95,1.88,4.27,8.17,4.07,4.2,0.59,-28.31
1.96,9.68,1.98,7.95,9.82,6.78,8.4,0.51,1.12,5.97,3.95,2.61,3.53,5.42,0.96,5.68,8.53,0.27,4.65,3.21,-68.82
4.52,6.75,7.66,6.19,1.95,9.13,1.12,4.74,6.89,1.19,3.21,5.44,4.54,4.02,0.39,1.24,1.72,8.81,5.95,7.73,1.95
6.4,5.37,8.39,6.33,8.65,1.97,8.01,6.23,8.9,6.13,9.64,5.13,2.47,4.37,5.89,8.22,5.17,5.36,8.93,3.41,-1.27
3.88,1.07,9.26,3.19,0.69,1.96,0.9,9.02,7.39,9.38,3.36,8.46,4.52,1.38,8.7,9.57,1.65,8.54,1.79,0.77,47.33
3.32,6.93,7.17,9.4,4.93,4.23,8.31,2.46,6.06,4.99,0.02,0.14,8.03,8.26,6.86,1.36,2.0,3.27,2.47,1.99,-38.58
6.97,7.79,0.68,5.26,5.12,1.64,2.54,4.58,2.14,4.7,2.23,9.97,8.4,7.41,1.77,2.88,3.55,5.22,8.18,2.82,8.68
7.57,7.66,9.55,1.56,9.59,9.59,9.91,2.43,3.45,3.96,0.48,9.9,8.55,1.15,5.07,2.79,6.9,4.2,7.46,7.73,26.76
6.23,9.78,7.96,2.13,0.59,4.23,2.44,8.61,9.89,3.11,1.57,8.22,4.88,9.59,5.74,1.02,0.74,1.37,9.62,5.34,68.84
5.25,3.46,0.88,2.86,3.96,2.76,3.0,2.01,5.03,6.36,5.98,3.37,0.76,6.58,5.43,0.75,9.41,3.33,3.01,2.92,-37.24
2.76,7.96,7.98,1.27,2.32,6.05,3.25,6.37,9.54,2.5,3.64,3.08,2.87,1.4,3.04,8.96,7.67,2.29,1.33,5.38,47.3
0.79,8.61,3.7,8.95,1.44,0.24,7.14,1.73,3.31,8.47,9.38,5.03,9.72,2.4,9.41,0.74,2.0,3.63,9.89,6.74,2.47
8.04,0.38,3.19,9.97,1.57,3.96,5.4,3.83,1.66,8.5,8.78,4.44,0.4,0.33,9.21,3.97,4.47,7.26,7.91,0.31,-44.19
2.04,6.78,1.04,8.11,4.4,6.87,1.97,4.62,2.63,9.5,5.85,9.19,1.68,7.85,2.46,1.33,6.57,6.99,7.53,0.78,-47.06
2.35,1.54,4.79,5.83,9.16,4.89,3.98,7.69,5.52,6.52,0.3,6.55,8.12,6.93,7.42,2.22,9.63,8.63,4.53,9.36,-48.37
9.0,6.49,5.58,6.63,9.18,9.08,8.14,4.7,6.23,7.12,4.09,7.11,2.64,1.37,3.98,0.44,5.52,9.41,3.88,6.34,-58.79
7.32,5.23,4.35,3.65,7.57,0.38,2.26,2.46,6.7,5.7,1.41,2.92,2.27,5.6,2.48,4.34,2.19,9.03,6.56,4.8,-22.49
9.87,2.69,3.8,9.12,0.02,1.64,2.87,6.94,1.63,3.36,4.75,4.75,8.82,6.71,3.02,8.09,1.83,2.17,0.08,3.72,-21.32
5.21,4.63,9.41,0.54,5.67,2.79,9.85,6.26,6.84,4.33,2.4,2.08,5.41,8.82,3.44,4.0,8.52,8.2,4.86,1.59,2.52
3.74,3.86,5.0,0.29,2.16,1.07,9.98,1.87,1.83,4.65,6.83,9.02,1.38,4.84,6.12,3.69,8.42,4.65,0.45,9.43,-7.03
8.59,8.13,7.53,0.29,5.01,5.55,9.94,1.56,2.93,4.37,8.0,4.63,5.15,4.15,9.46,1.98,9.58,7.75,7.29,5.95,16.17
7.88,1.77,7.08,2.43,3.44,2.01,1.76,2.72,1.0,7.6,5.21,1.78,6.42,2.79,6.32,6.88,1.47,0.61,6.99,9.54,-21.32
3.93,7.95,7.85,8.38,0.77,3.95,1.44,8.95,1.73,3.4,6.91,7.28,3.96,3.32,9.18,8.63,4.99,2.13,5.4,9.13,39.65
